position,loop,layers,lens,target,n_items,rank_kl_retained,top1_agreement,top1_ci_low,top1_ci_high,actual_token_hit10,actual_token_hit10_ci_low,actual_token_hit10_ci_high,actual_token_hit100,actual_token_hit100_ci_low,actual_token_hit100_ci_high,actual_token_mrr,actual_token_mrr_ci_low,actual_token_mrr_ci_high,actual_token_mean_log10_rank,actual_token_mean_log10_rank_ci_low,actual_token_mean_log10_rank_ci_high,kl_lens_to_actual,kl_lens_to_actual_ci_low,kl_lens_to_actual_ci_high
-1,4,41-48,Local J-Lens,actual_final_exit,148,True,0.46959459459459457,0.4239864864864862,0.516047297297297,0.7390202702702703,0.6908783783783784,0.7846283783783785,0.8893581081081081,0.8513513513513513,0.9239864864864864,0.5633261867027788,0.5188743023656711,0.6072517973731472,0.6779092110164077,0.5653878853940189,0.7986466248310953,4.609614849090576,4.137721954746725,5.085926109537281
-1,4,41-48,Final J-Lens,actual_current_exit,148,True,0.46959459459459457,0.4239864864864862,0.516047297297297,0.7390202702702703,0.6908783783783784,0.7846283783783785,0.8893581081081081,0.8513513513513513,0.9239864864864864,0.5633261867027788,0.5188743023656711,0.6072517973731472,0.6779092110164077,0.5653878853940189,0.7986466248310953,4.609614849090576,4.137721954746725,5.085926109537281
-1,4,41-48,Final J-Lens,actual_final_exit,148,True,0.46959459459459457,0.4239864864864862,0.516047297297297,0.7390202702702703,0.6908783783783784,0.7846283783783785,0.8893581081081081,0.8513513513513513,0.9239864864864864,0.5633261867027788,0.5188743023656711,0.6072517973731472,0.6779092110164077,0.5653878853940189,0.7986466248310953,4.609614849090576,4.137721954746725,5.085926109537281
-1,4,41-48,Logit lens,actual_current_exit,148,True,0.6081081081081081,0.5515202702702703,0.6638513513513515,0.8344594594594594,0.7896959459459459,0.8758445945945945,0.9594594594594594,0.9383445945945944,0.9780405405405406,0.6864289517391804,0.6358680342971663,0.7355565472302635,0.4017383010836154,0.3233204369991886,0.4860046931164064,2.2733206748962402,1.9745420248499395,2.5888631086595155
-1,4,41-48,Logit lens,actual_final_exit,148,True,0.6081081081081081,0.5515202702702703,0.6638513513513515,0.8344594594594594,0.7896959459459459,0.8758445945945945,0.9594594594594594,0.9383445945945944,0.9780405405405406,0.6864289517391804,0.6358680342971663,0.7355565472302635,0.4017383010836154,0.3233204369991886,0.4860046931164064,2.2733206748962402,1.9745420248499395,2.5888631086595155
-1,4,48,Local J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,4,48,Local J-Lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,4,48,Final J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,4,48,Final J-Lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,4,48,Logit lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,4,48,Logit lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,1,1-47,Local J-Lens,actual_current_exit,148,True,0.06670500287521566,0.05419781483611272,0.07964347326049452,0.21679125934445082,0.18573893041978148,0.24956871765382405,0.38355376653248985,0.3445945945945946,0.4236666187464057,0.11985586301144244,0.10219726604346199,0.13823369280744782,2.4616746006494616,2.321077524427133,2.598087981931451,4.292266845703125,3.9442478650526422,4.655692200221726
-2,1,1-47,Local J-Lens,actual_final_exit,148,True,0.05592294422081656,0.0441345600920069,0.06828637147786085,0.18962047153536518,0.16288096607245545,0.21765382403680275,0.3654399079930994,0.3294997124784359,0.4025301897642324,0.09991384639104202,0.08469753739692197,0.11571325271836495,2.5128131888387264,2.387262577800252,2.6336110789383165,7.414385795593262,7.210086603341876,7.627661726603637
-2,1,1-47,Final J-Lens,actual_current_exit,148,False,0.0001437607820586544,0.0,0.00043128234617596323,,,,,,,,,,,,,,,
-2,1,1-47,Final J-Lens,actual_final_exit,148,True,0.0,0.0,0.0,0.0011500862564692352,0.0,0.0025876940770557795,0.029902242668200116,0.022714203565267398,0.03766532489936745,0.001312692147681929,0.0009074297417421761,0.0018528711868223279,3.937903581188432,3.8902817970137837,3.98656218884928,10.866372108459473,10.69796614711349,11.033495615785188
-2,1,1-47,Logit lens,actual_current_exit,148,False,0.13182863714778612,0.11371477860839563,0.15037377803335258,,,,,,,,,,,,,,,
-2,1,1-47,Logit lens,actual_final_exit,148,True,0.11242093156986785,0.09574468085106384,0.12938470385278894,0.22987349051178838,0.21017826336975276,0.2498562392179413,0.4071305347901093,0.3854226566992524,0.42884200690051727,0.15167417213080733,0.13494298986242007,0.16870510976797526,2.2770721489889283,2.203601846120334,2.3502200396548463,7.222936630249023,7.03363737012889,7.414727246600228
-2,1,41-47,Local J-Lens,actual_current_exit,148,True,0.32915057915057905,0.27316602316602306,0.38706563706563685,0.5154440154440154,0.46138996138996136,0.5704633204633203,0.7345559845559844,0.6872586872586872,0.7799227799227799,0.39015577420975217,0.3360907870504112,0.4453349271739777,1.2347291549212023,1.0822680068840673,1.3885518484972055,2.399449110031128,2.2170021320690045,2.57152740385484
-2,1,41-47,Local J-Lens,actual_final_exit,148,True,0.2982625482625481,0.24131274131274122,0.3590733590733588,0.4816602316602316,0.4237451737451737,0.5415057915057915,0.6891891891891891,0.638030888030888,0.7393822393822393,0.35823964043834494,0.3023683180458115,0.4167056070979285,1.3804541269651673,1.2104869569584666,1.5542118998451986,3.7740511894226074,3.450174351183799,4.088755555704513
-2,1,41-47,Final J-Lens,actual_current_exit,148,False,0.0009652509652509652,0.0,0.0028957528957528956,,,,,,,,,,,,,,,
-2,1,41-47,Final J-Lens,actual_final_exit,148,True,0.0,0.0,0.0,0.007722007722007721,0.0,0.017374517374517374,0.19980694980694982,0.15154440154440155,0.250965250965251,0.007890348619202072,0.005234869338937434,0.011459329135737039,2.8234016429129203,2.691087318419513,2.9562807041474843,9.727298736572266,9.500085002506102,9.95189958416127
-2,1,41-47,Logit lens,actual_current_exit,148,False,0.49517374517374524,0.4285714285714282,0.5608108108108109,,,,,,,,,,,,,,,
-2,1,41-47,Logit lens,actual_final_exit,148,True,0.40637065637065645,0.34073359073359055,0.4729729729729727,0.7094594594594594,0.6534749034749034,0.7644787644787645,0.9015444015444016,0.8629343629343629,0.9362934362934363,0.5050074539380245,0.4454025348475882,0.5652308382566242,0.7074552719365013,0.5939525920893819,0.8238058917429147,2.4074060916900635,2.1482153693980197,2.6693416175769156
-2,1,41-48,Local J-Lens,actual_current_exit,148,True,0.41300675675675674,0.36402027027027023,0.4636824324324323,0.5760135135135135,0.5287162162162162,0.6241554054054054,0.7677364864864865,0.7263513513513513,0.8074324324324325,0.466386302433533,0.41907943866910974,0.5146680612772305,1.0803880105560522,0.9469845060235591,1.214982867435055,2.099517822265625,1.9398768757973373,2.2500864648131174
-2,1,41-48,Local J-Lens,actual_final_exit,148,True,0.35135135135135137,0.2972972972972973,0.40793918918918887,0.543918918918919,0.4923986486486487,0.5962837837837839,0.7271959459459459,0.6824324324324325,0.7711148648648649,0.4171755511584476,0.3659473297800871,0.4702465184078195,1.2253257089483347,1.0738891229987892,1.380355044979347,3.5021932125091553,3.206129741387417,3.787289837444504
-2,1,41-48,Final J-Lens,actual_current_exit,148,False,0.0016891891891891893,0.0,0.005067567567567568,,,,,,,,,,,,,,,
-2,1,41-48,Final J-Lens,actual_final_exit,148,True,0.0,0.0,0.0,0.007601351351351352,0.0,0.017736486486486486,0.19679054054054054,0.14864864864864866,0.2483108108108108,0.007532962036614811,0.004999899449067445,0.010905212092678761,2.8711022298081468,2.739185906045313,3.003750862173331,9.790060997009277,9.558568419153627,10.018019148465749
-2,1,41-48,Logit lens,actual_current_exit,148,False,0.558277027027027,0.49999999999999983,0.6157094594594595,,,,,,,,,,,,,,,
-2,1,41-48,Logit lens,actual_final_exit,148,True,0.44594594594594594,0.3834459459459458,0.5092905405405402,0.7432432432432432,0.6925675675675677,0.7922297297297297,0.9130067567567568,0.8783783783783783,0.9442567567567567,0.5455973879706671,0.4900148588034755,0.6015522390754999,0.6364517107982514,0.533618133508612,0.7416592169387334,2.3063788414001465,2.0600722127987354,2.553371621193081
-2,1,48,Local J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,1,48,Local J-Lens,actual_final_exit,148,True,0.722972972972973,0.6486486486486487,0.7972972972972971,0.9797297297297297,0.9527027027027026,0.9999999999999999,0.9932432432432432,0.9797297297297295,1.0,0.8297269261991668,0.7827541915262916,0.875112928940176,0.139426782830504,0.09325631788308747,0.19539161065686664,1.5991847515106201,1.3460911750716371,1.857992200428349
-2,1,48,Final J-Lens,actual_current_exit,148,False,0.006756756756756757,0.0,0.02027027027027027,,,,,,,,,,,,,,,
-2,1,48,Final J-Lens,actual_final_exit,148,True,0.0,0.0,0.0,0.006756756756756757,0.0,0.02027027027027027,0.17567567567567569,0.11486486486486487,0.2364864864864865,0.005031255958503976,0.0032440303824576994,0.007285901250263123,3.2050063380747345,3.05360492325199,3.3538782382696426,10.229402542114258,9.915525428024496,10.54533995019423
-2,1,48,Logit lens,actual_current_exit,148,False,1.0,1.0,1.000000000000001,,,,,,,,,,,,,,,
-2,1,48,Logit lens,actual_final_exit,148,True,0.722972972972973,0.6486486486486487,0.7972972972972971,0.9797297297297297,0.9527027027027026,0.9999999999999999,0.9932432432432432,0.9797297297297295,1.0,0.8297269261991668,0.7827541915262916,0.875112928940176,0.139426782830504,0.09325631788308747,0.19539161065686664,1.5991847515106201,1.3460911750716371,1.857992200428349
-2,2,1-47,Local J-Lens,actual_current_exit,148,True,0.0652673950546291,0.05333525014376075,0.07806210465784932,0.18200115008625645,0.1569867740080506,0.20802185163887293,0.42970097757331793,0.386860264519839,0.47412305922944226,0.10891280103286068,0.09441004180819022,0.12382480865188694,2.202162401390554,2.0903547837429723,2.3130262553249197,6.008183479309082,5.663920804596431,6.360876214745883
-2,2,1-47,Local J-Lens,actual_final_exit,148,True,0.062392179413456,0.049884991374353066,0.07561817136285222,0.16086831512363425,0.1374353076480736,0.1850201265094882,0.39577343300747553,0.35465784933870037,0.43775158136860265,0.09971443823268425,0.0851711669638021,0.11468128406656815,2.2506615662406704,2.147385663448508,2.3534032125557194,7.005959987640381,6.741392929006268,7.277308261434774
-2,2,1-47,Final J-Lens,actual_current_exit,148,False,0.0002875215641173088,0.0,0.0008625646923519265,,,,,,,,,,,,,,,
-2,2,1-47,Final J-Lens,actual_final_exit,148,True,0.0002875215641173088,0.0,0.0008625646923519265,0.04427832087406556,0.02487061529614721,0.06756756756756757,0.3716216216216216,0.3162737205290397,0.4281196089706728,0.02008434441588355,0.014099355608733537,0.027622595565914967,2.372564548130613,2.2544587001428056,2.4898968757630486,9.002832412719727,8.676173428707834,9.324375404820248
-2,2,1-47,Logit lens,actual_current_exit,148,False,0.14807360552041396,0.1312535940195515,0.165181138585394,,,,,,,,,,,,,,,
-2,2,1-47,Logit lens,actual_final_exit,148,True,0.13729154686601486,0.12061529614721109,0.15425531914893623,0.27702702702702703,0.25618171362852216,0.2980161012075906,0.4844738355376654,0.45888441633122484,0.5109258194364578,0.18700678273138413,0.16978072721909618,0.20451460575568098,2.0438049885283065,1.9593115927520743,2.1285031872130515,6.78378438949585,6.6065535913448095,6.963759433176068
-2,2,41-47,Local J-Lens,actual_current_exit,148,True,0.3494208494208495,0.2895752895752894,0.4121621621621619,0.5434362934362934,0.48262548262548266,0.6042471042471041,0.7335907335907336,0.6805019305019305,0.7847490347490347,0.41850386226556074,0.360556499424273,0.47820488609669687,1.1649729935441895,0.9999064201276575,1.3322243194705436,2.987647771835327,2.6893109062960296,3.274975113066171
-2,2,41-47,Local J-Lens,actual_final_exit,148,True,0.32142857142857145,0.2606177606177606,0.38610038610038583,0.5048262548262548,0.4430501930501931,0.5666023166023166,0.7123552123552124,0.6621621621621621,0.7615830115830116,0.38842892430898507,0.3303554201754044,0.44974396455533266,1.2411116013825256,1.0760069020537952,1.4077795030785392,3.4318556785583496,3.0787442987857108,3.7826968454211523
-2,2,41-47,Final J-Lens,actual_current_exit,148,False,0.0019305019305019303,0.0,0.005791505791505791,,,,,,,,,,,,,,,
-2,2,41-47,Final J-Lens,actual_final_exit,148,True,0.0019305019305019303,0.0,0.005791505791505791,0.13996138996138996,0.0888030888030888,0.19498069498069498,0.6148648648648649,0.5444015444015444,0.6843629343629344,0.04253322937621876,0.030946937418549075,0.056387520457472945,1.8914154280705535,1.7721417964427992,2.0122543589700417,8.27256965637207,7.906867662193002,8.6319840333349
-2,2,41-47,Logit lens,actual_current_exit,148,False,0.48841698841698855,0.42181467181467147,0.5569498069498067,,,,,,,,,,,,,,,
-2,2,41-47,Logit lens,actual_final_exit,148,True,0.4295366795366797,0.36293436293436276,0.4980694980694978,0.7393822393822393,0.6833976833976834,0.7934362934362933,0.9401544401544403,0.9111969111969112,0.966216216216216,0.5354804770785377,0.4760205959043741,0.5958697977661472,0.607111690919699,0.5076686427061353,0.7097451989970839,1.9448662996292114,1.7281945136440227,2.171158726901332
-2,2,41-48,Local J-Lens,actual_current_exit,148,True,0.43074324324324326,0.3783783783783782,0.4856418918918916,0.6005067567567568,0.5472972972972974,0.6537162162162162,0.7668918918918919,0.7204391891891891,0.8116554054054054,0.49119087948236567,0.4404869369962388,0.5434292753346097,1.019351369351166,0.8749181176117004,1.1656962795367258,2.6141915321350098,2.353147073106752,2.8656032322265674
-2,2,41-48,Local J-Lens,actual_final_exit,148,True,0.38682432432432434,0.3310810810810809,0.44594594594594567,0.5658783783783784,0.5118243243243243,0.6199324324324325,0.7483108108108109,0.7043918918918919,0.7913851351351351,0.45359741155496475,0.4008728625896536,0.5087124019845503,1.094244936985268,0.9486794821708856,1.2413674725181683,3.060720205307007,2.7475309929338514,3.368719289542453
-2,2,41-48,Final J-Lens,actual_current_exit,148,False,0.0016891891891891893,0.0,0.005067567567567568,,,,,,,,,,,,,,,
-2,2,41-48,Final J-Lens,actual_final_exit,148,True,0.0016891891891891893,0.0,0.005067567567567568,0.13513513513513514,0.08614864864864866,0.1883445945945946,0.6013513513513513,0.5320945945945946,0.6697635135135136,0.04131261382840759,0.0300261491752195,0.05484845040340361,1.9169141414725643,1.7964744025388348,2.038906994830661,8.227890014648438,7.867433420991576,8.580368426603242
-2,2,41-48,Logit lens,actual_current_exit,148,False,0.5523648648648649,0.49408783783783766,0.6123310810810805,,,,,,,,,,,,,,,
-2,2,41-48,Logit lens,actual_final_exit,148,True,0.4814189189189189,0.42060810810810784,0.5439189189189189,0.7711148648648649,0.7221283783783783,0.8184121621621622,0.9476351351351351,0.9222972972972973,0.970439189189189,0.5822675202283232,0.5282368198548266,0.6369118586060579,0.5394950153302948,0.4509401380971878,0.6306389537693807,1.759604811668396,1.5657642785141974,1.9622197113839934
-2,2,48,Local J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,2,48,Local J-Lens,actual_final_exit,148,True,0.8445945945945946,0.783783783783784,0.8986486486486492,0.9932432432432432,0.9797297297297295,1.0,1.0,0.9999999999999997,1.0,0.9097768222768221,0.8728393734643735,0.9431306306306304,0.06617828620446499,0.03899136783826368,0.09902358361331197,0.46277284622192383,0.3409339705741307,0.5949832543257206
-2,2,48,Final J-Lens,actual_current_exit,148,False,0.0,0.0,0.0,,,,,,,,,,,,,,,
-2,2,48,Final J-Lens,actual_final_exit,148,True,0.0,0.0,0.0,0.10135135135135136,0.05405405405405406,0.14864864864864866,0.5067567567567568,0.4256756756756757,0.5878378378378378,0.032768304993729416,0.02330914382155941,0.044325804428526135,2.0954051352866365,1.9597060007469669,2.2348140267520678,7.915126323699951,7.572453486597216,8.255142053035465
-2,2,48,Logit lens,actual_current_exit,148,False,1.0,1.0,1.000000000000001,,,,,,,,,,,,,,,
-2,2,48,Logit lens,actual_final_exit,148,True,0.8445945945945946,0.783783783783784,0.8986486486486492,0.9932432432432432,0.9797297297297295,1.0,1.0,0.9999999999999997,1.0,0.9097768222768221,0.8728393734643735,0.9431306306306304,0.06617828620446499,0.03899136783826368,0.09902358361331197,0.46277284622192383,0.3409339705741307,0.5949832543257206
-2,3,1-47,Local J-Lens,actual_current_exit,148,True,0.06469235192639441,0.05247268545140882,0.07777458309373203,0.1699252443933295,0.15051753881541113,0.19091431857389302,0.44537090281771136,0.40425531914893625,0.48706152961472116,0.10288131931582399,0.0896234463486361,0.11695408191808283,2.0543479884070774,1.9628961883530573,2.1475460934200608,6.997713565826416,6.573061283214672,7.449244325024051
-2,3,1-47,Local J-Lens,actual_final_exit,148,True,0.06469235192639443,0.05247268545140881,0.07777458309373203,0.16978148361127085,0.1497987349051179,0.19120184013801034,0.43688901667625074,0.39606095457159296,0.4784358826912019,0.1031381767235098,0.08951996178210085,0.11738869682454216,2.0718600104389124,1.9768873778421434,2.168369618977815,7.169347763061523,6.745769817039773,7.619407077093382
-2,3,1-47,Final J-Lens,actual_current_exit,148,False,0.07202415181138584,0.049884991374353066,0.09703852788959172,,,,,,,,,,,,,,,
-2,3,1-47,Final J-Lens,actual_final_exit,148,True,0.07044278320874064,0.04844738355376654,0.09531339850488788,0.40080506037952845,0.3456009200690052,0.45658424381828644,0.8937607820586545,0.8581081081081081,0.925679269695227,0.18313816585541715,0.15426548099063883,0.21394157168547515,1.1580694790497428,1.0760626643288513,1.2436706723198354,5.628360748291016,5.315621926635504,5.947277155317165
-2,3,1-47,Logit lens,actual_current_exit,148,False,0.15569292696952258,0.1398792409430708,0.172225416906268,,,,,,,,,,,,,,,
-2,3,1-47,Logit lens,actual_final_exit,148,True,0.15554916618746395,0.13916043703277753,0.17251293847038537,0.3060667050028752,0.2859401955146636,0.32604945370902816,0.4943933294997125,0.4739792984473835,0.5152386428982174,0.20644702844474694,0.19010096958249526,0.22308315013312513,1.9983698028059187,1.9241490037485856,2.0728202654741414,6.532735347747803,6.318248872700576,6.746584034932625
-2,3,41-47,Local J-Lens,actual_current_exit,148,True,0.34073359073359083,0.28088803088803066,0.40444015444015424,0.5299227799227799,0.4691119691119691,0.5926640926640926,0.746138996138996,0.696911196911197,0.7934362934362935,0.4109067465381048,0.3528549394033251,0.47244007441904773,1.1127031394273994,0.964403658040266,1.2644353713769192,3.1262259483337402,2.778593608955664,3.4748442369576136
-2,3,41-47,Local J-Lens,actual_final_exit,148,True,0.34169884169884185,0.2808880308880308,0.4063706563706561,0.5212355212355212,0.46042471042471045,0.5830115830115831,0.7403474903474903,0.6911196911196911,0.7886100386100385,0.4091376855652272,0.35075235624817735,0.4709108619370572,1.1347607061087663,0.9817968178501165,1.286709744131734,3.220183849334717,2.8662578750345107,3.574553375265158
-2,3,41-47,Final J-Lens,actual_current_exit,148,False,0.1631274131274131,0.11776061776061778,0.21138996138996133,,,,,,,,,,,,,,,
-2,3,41-47,Final J-Lens,actual_final_exit,148,True,0.15926640926640925,0.11486486486486486,0.2065637065637066,0.5704633204633204,0.5,0.6389961389961389,0.9652509652509653,0.938223938223938,0.9874517374517373,0.3083157231366642,0.26164912850433547,0.3564117454224874,0.8251655209443164,0.7375250990381866,0.9145316788413057,4.508382320404053,4.237918025899577,4.788115929530279
-2,3,41-47,Logit lens,actual_current_exit,148,False,0.4749034749034751,0.40637065637065606,0.5453667953667953,,,,,,,,,,,,,,,
-2,3,41-47,Logit lens,actual_final_exit,148,True,0.47490347490347523,0.40637065637065617,0.5453667953667954,0.7924710424710425,0.7432432432432432,0.8407335907335907,0.9884169884169883,0.9777992277992276,0.9971042471042469,0.5807532763228362,0.521832871659708,0.6410228796121489,0.4948500690404444,0.41018589476705564,0.5794268317696871,1.6225868463516235,1.4758911546027111,1.7682964824410656
-2,3,41-48,Local J-Lens,actual_current_exit,148,True,0.4231418918918919,0.37077702702702664,0.4788851351351349,0.5886824324324325,0.535472972972973,0.643581081081081,0.7778716216216216,0.7347972972972974,0.8192567567567568,0.48454340322084166,0.4337480719779094,0.5383850651166667,0.9736152469989745,0.8438532007852327,1.106380949954804,2.735447883605957,2.4312693781150205,3.0404886493673295
-2,3,41-48,Local J-Lens,actual_final_exit,148,True,0.4197635135135135,0.3665540540540539,0.4763513513513513,0.581081081081081,0.5278716216216217,0.6351351351351352,0.7728040540540541,0.7297297297297298,0.8150337837837838,0.48088398838308727,0.4297606774160031,0.5352027797182859,0.9941868593809137,0.8599021523440191,1.1269982307266841,2.8219175338745117,2.5120529838091996,3.1320578336910767
-2,3,41-48,Final J-Lens,actual_current_exit,148,False,0.14442567567567569,0.10388513513513514,0.1875,,,,,,,,,,,,,,,
-2,3,41-48,Final J-Lens,actual_final_exit,148,True,0.14104729729729729,0.10135135135135134,0.18412162162162157,0.5295608108108109,0.46537162162162166,0.5920608108108109,0.9459459459459459,0.9206081081081079,0.9679054054054054,0.28015299224312074,0.23841002081577584,0.32376334169105864,0.9040028925093789,0.823448357443361,0.986728047646691,4.7267045974731445,4.453172562653955,5.009559506036945
-2,3,41-48,Logit lens,actual_current_exit,148,False,0.5405405405405406,0.48057432432432406,0.6021959459459459,,,,,,,,,,,,,,,
-2,3,41-48,Logit lens,actual_final_exit,148,True,0.5363175675675675,0.4755067567567568,0.5988175675675674,0.8184121621621622,0.7753378378378378,0.8606418918918919,0.9898648648648649,0.9805743243243241,0.997466216216216,0.6310476302959952,0.5790880713851644,0.6841020450304681,0.4342650519461319,0.36001670993968354,0.5086920818058134,1.424019694328308,1.2953754286052077,1.5516990175196976
-2,3,48,Local J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,3,48,Local J-Lens,actual_final_exit,148,True,0.9662162162162162,0.9324324324324331,0.9932432432432438,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.9831081081081081,0.9662162162162162,0.9966216216216215,0.01016993228594531,0.0020339864571890624,0.020339864571890624,0.03404936194419861,0.026225313303380186,0.042800452009868345
-2,3,48,Final J-Lens,actual_current_exit,148,False,0.013513513513513514,0.0,0.033783783783783786,,,,,,,,,,,,,,,
-2,3,48,Final J-Lens,actual_final_exit,148,True,0.013513513513513514,0.0,0.033783783783783786,0.24324324324324326,0.17567567567567569,0.31081081081081086,0.8108108108108109,0.7432432432432432,0.8716216216216216,0.0830138759883162,0.06266980189690703,0.10740026234131987,1.4558644934648164,1.357477755912962,1.5548361439537088,6.254961967468262,5.940396353521862,6.573955470122195
-2,3,48,Logit lens,actual_current_exit,148,False,1.0,1.0,1.000000000000001,,,,,,,,,,,,,,,
-2,3,48,Logit lens,actual_final_exit,148,True,0.9662162162162162,0.9324324324324331,0.9932432432432438,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.9831081081081081,0.9662162162162162,0.9966216216216215,0.01016993228594531,0.0020339864571890624,0.020339864571890624,0.03404936194419861,0.026225313303380186,0.042800452009868345
-2,4,1-47,Local J-Lens,actual_current_exit,148,True,0.06857389304197807,0.05606670500287521,0.081943645773433,0.20600920069005177,0.17970097757331804,0.23389879240943073,0.5303335250143761,0.4876365727429558,0.5728903105232891,0.11867251423652508,0.10370825048477689,0.13452911544092627,1.860306309300166,1.77038245061532,1.9522493484707064,6.999762535095215,6.47338984713361,7.563998573736564
-2,4,1-47,Local J-Lens,actual_final_exit,148,True,0.06857389304197807,0.05606670500287521,0.081943645773433,0.20600920069005177,0.17970097757331804,0.23389879240943073,0.5303335250143761,0.4876365727429558,0.5728903105232891,0.11867251423652508,0.10370825048477689,0.13452911544092627,1.860306309300166,1.77038245061532,1.9522493484707064,6.999762535095215,6.47338984713361,7.563998573736564
-2,4,1-47,Final J-Lens,actual_current_exit,148,True,0.06857389304197807,0.05606670500287521,0.081943645773433,0.20600920069005177,0.17970097757331804,0.23389879240943073,0.5303335250143761,0.4876365727429558,0.5728903105232891,0.11867251423652508,0.10370825048477689,0.13452911544092627,1.860306309300166,1.77038245061532,1.9522493484707064,6.999762535095215,6.47338984713361,7.563998573736564
-2,4,1-47,Final J-Lens,actual_final_exit,148,True,0.06857389304197807,0.05606670500287521,0.081943645773433,0.20600920069005177,0.17970097757331804,0.23389879240943073,0.5303335250143761,0.4876365727429558,0.5728903105232891,0.11867251423652508,0.10370825048477689,0.13452911544092627,1.860306309300166,1.77038245061532,1.9522493484707064,6.999762535095215,6.47338984713361,7.563998573736564
-2,4,1-47,Logit lens,actual_current_exit,148,True,0.15554916618746392,0.14074180563542268,0.17107533064979868,0.3263369752731455,0.3063542265669925,0.3467510063254744,0.5254456584243818,0.5020090569292697,0.5500287521564118,0.21292822748052248,0.1976141846711603,0.2288655268010639,1.9045434754818835,1.8283180003720736,1.9793754622396278,6.336742401123047,6.107291935102359,6.564738889521844
-2,4,1-47,Logit lens,actual_final_exit,148,True,0.15554916618746392,0.14074180563542268,0.17107533064979868,0.3263369752731455,0.3063542265669925,0.3467510063254744,0.5254456584243818,0.5020090569292697,0.5500287521564118,0.21292822748052248,0.1976141846711603,0.2288655268010639,1.9045434754818835,1.8283180003720736,1.9793754622396278,6.336742401123047,6.107291935102359,6.564738889521844
-2,4,41-47,Local J-Lens,actual_current_exit,148,True,0.33976833976834,0.2789575289575288,0.4044401544401542,0.524131274131274,0.4633204633204633,0.5868725868725868,0.7471042471042469,0.6988416988416988,0.7944015444015443,0.4086997143942988,0.3496911292914817,0.4707636328145005,1.1125910442093105,0.963752331281555,1.260402151924368,3.1588850021362305,2.797930704967931,3.521458572744411
-2,4,41-47,Local J-Lens,actual_final_exit,148,True,0.33976833976834,0.2789575289575288,0.4044401544401542,0.524131274131274,0.4633204633204633,0.5868725868725868,0.7471042471042469,0.6988416988416988,0.7944015444015443,0.4086997143942988,0.3496911292914817,0.4707636328145005,1.1125910442093105,0.963752331281555,1.260402151924368,3.1588850021362305,2.797930704967931,3.521458572744411
-2,4,41-47,Final J-Lens,actual_current_exit,148,True,0.33976833976834,0.2789575289575288,0.4044401544401542,0.524131274131274,0.4633204633204633,0.5868725868725868,0.7471042471042469,0.6988416988416988,0.7944015444015443,0.4086997143942988,0.3496911292914817,0.4707636328145005,1.1125910442093105,0.963752331281555,1.260402151924368,3.1588850021362305,2.797930704967931,3.521458572744411
-2,4,41-47,Final J-Lens,actual_final_exit,148,True,0.33976833976834,0.2789575289575288,0.4044401544401542,0.524131274131274,0.4633204633204633,0.5868725868725868,0.7471042471042469,0.6988416988416988,0.7944015444015443,0.4086997143942988,0.3496911292914817,0.4707636328145005,1.1125910442093105,0.963752331281555,1.260402151924368,3.1588850021362305,2.797930704967931,3.521458572744411
