model,seed,task,method_or_contrast,source_index,pass_one_based,physical_block_one_based,native_pass_end,ouro_identity_reference,within_pass_coda_intervention,own,control,excess
huginn,2026090803,multihop,coda_minus_raw,11,3,4,True,False,False,0.13636363636363635,0.041653975829688154,0.09470966053394819
huginn,2026090803,multihop,coda_minus_raw,12,4,1,False,False,True,0.10227272727272728,0.0088505343593539,0.09342219291337338
huginn,2026090803,multihop,coda_minus_raw,13,4,2,False,False,True,0.07954545454545454,0.011381704003820691,0.06816375054163383
huginn,2026090803,multihop,coda_minus_raw,14,4,3,False,False,True,0.0,0.011738905599149835,-0.011738905599149828
huginn,2026090803,multihop,coda_minus_raw,15,4,4,True,False,False,0.19318181818181818,0.040623566844733706,0.15255825133708445
huginn,2026090803,multihop,coda_minus_raw,16,5,1,False,False,True,0.09090909090909091,0.013946439133006304,0.07696265177608462
huginn,2026090803,multihop,coda_minus_raw,17,5,2,False,False,True,0.07954545454545454,0.015981717287687436,0.06356373725776712
huginn,2026090803,multihop,coda_minus_raw,18,5,3,False,False,True,0.056818181818181816,0.015169820003605623,0.0416483618145762
huginn,2026090803,multihop,coda_minus_raw,19,5,4,True,False,False,0.1590909090909091,0.03804847346231335,0.12104243562859572
huginn,2026090803,multihop,coda_minus_raw,20,6,1,False,False,True,0.056818181818181816,0.016177100827711413,0.04064108099047042
huginn,2026090803,multihop,coda_minus_raw,21,6,2,False,False,True,-0.03409090909090909,0.01940741303020815,-0.05349832212111724
huginn,2026090803,multihop,coda_minus_raw,22,6,3,False,False,True,0.0,0.019743977189703103,-0.019743977189703096
huginn,2026090803,multihop,coda_minus_raw,23,6,4,True,False,False,0.1590909090909091,0.04043589269165929,0.11865501639924977
huginn,2026090803,multihop,coda_minus_raw,24,7,1,False,False,True,0.09090909090909091,0.016853036154257324,0.0740560547548336
huginn,2026090803,multihop,coda_minus_raw,25,7,2,False,False,True,0.022727272727272728,0.023452113241801173,-0.0007248405145284394
huginn,2026090803,multihop,coda_minus_raw,26,7,3,False,False,True,0.03409090909090909,0.015290363187242433,0.018800545903666657
huginn,2026090803,multihop,coda_minus_raw,27,7,4,True,False,False,0.19318181818181818,0.04144574331141493,0.15173607487040322
huginn,2026090803,multihop,coda_minus_raw,28,8,1,False,False,True,0.125,0.01801185585106888,0.10698814414893111
huginn,2026090803,multihop,coda_minus_raw,29,8,2,False,False,True,-0.011363636363636364,0.021552876115291317,-0.032916512478927684
huginn,2026090803,multihop,coda_minus_raw,30,8,3,False,False,True,0.0,0.017996278935899022,-0.017996278935899016
huginn,2026090803,multihop,coda_minus_raw,31,8,4,True,False,False,0.2159090909090909,0.04058743156436507,0.17532165934472585
huginn,2026090803,multihop,jlens_minus_coda,0,1,1,False,False,True,-0.011363636363636364,-0.0037339130792319384,-0.007629723284404425
huginn,2026090803,multihop,jlens_minus_coda,1,1,2,False,False,True,-0.011363636363636364,-0.010009354056165454,-0.0013542823074709095
huginn,2026090803,multihop,jlens_minus_coda,2,1,3,False,False,True,-0.022727272727272728,-0.008143682414374409,-0.01458359031289832
huginn,2026090803,multihop,jlens_minus_coda,3,1,4,True,False,False,-0.045454545454545456,-0.024965643808927403,-0.020488901645618063
huginn,2026090803,multihop,jlens_minus_coda,4,2,1,False,False,True,-0.056818181818181816,-0.0076374326713539754,-0.04918074914682786
huginn,2026090803,multihop,jlens_minus_coda,5,2,2,False,False,True,-0.07954545454545454,-0.019869659964639613,-0.059675794580814935
huginn,2026090803,multihop,jlens_minus_coda,6,2,3,False,False,True,-0.06818181818181818,-0.021056826484234896,-0.04712499169758329
huginn,2026090803,multihop,jlens_minus_coda,7,2,4,True,False,False,-0.14772727272727273,-0.043845774307104,-0.10388149842016871
huginn,2026090803,multihop,jlens_minus_coda,8,3,1,False,False,True,-0.11363636363636363,-0.01308804831532104,-0.1005483153210426
huginn,2026090803,multihop,jlens_minus_coda,9,3,2,False,False,True,-0.11363636363636363,-0.02599356206886736,-0.08764280156749628
huginn,2026090803,multihop,jlens_minus_coda,10,3,3,False,False,True,-0.11363636363636363,-0.03109211570880497,-0.08254424792755863
huginn,2026090803,multihop,jlens_minus_coda,11,3,4,True,False,False,-0.2159090909090909,-0.04574259977923476,-0.17016649112985613
huginn,2026090803,multihop,jlens_minus_coda,12,4,1,False,False,True,-0.18181818181818182,-0.0173437089821079,-0.16447447283607391
huginn,2026090803,multihop,jlens_minus_coda,13,4,2,False,False,True,-0.1590909090909091,-0.0283758417069136,-0.1307150673839955
huginn,2026090803,multihop,jlens_minus_coda,14,4,3,False,False,True,-0.125,-0.03296806653319542,-0.09203193346680455
huginn,2026090803,multihop,jlens_minus_coda,15,4,4,True,False,False,-0.2840909090909091,-0.04947402213345226,-0.23461688695745678
huginn,2026090803,multihop,jlens_minus_coda,16,5,1,False,False,True,-0.14772727272727273,-0.02277625698589064,-0.12495101574138211
huginn,2026090803,multihop,jlens_minus_coda,17,5,2,False,False,True,-0.19318181818181818,-0.03295778735059603,-0.1602240308312221
huginn,2026090803,multihop,jlens_minus_coda,18,5,3,False,False,True,-0.18181818181818182,-0.03841876124779787,-0.14339942057038393
huginn,2026090803,multihop,jlens_minus_coda,19,5,4,True,False,False,-0.2727272727272727,-0.04588915720191162,-0.22683811552536107
huginn,2026090803,multihop,jlens_minus_coda,20,6,1,False,False,True,-0.14772727272727273,-0.02262471811318487,-0.12510255461408787
huginn,2026090803,multihop,jlens_minus_coda,21,6,2,False,False,True,-0.125,-0.03315324996125537,-0.0918467500387446
huginn,2026090803,multihop,jlens_minus_coda,22,6,3,False,False,True,-0.14772727272727273,-0.037750614378836894,-0.10997665834843584
huginn,2026090803,multihop,jlens_minus_coda,23,6,4,True,False,False,-0.25,-0.04862598956900177,-0.2013740104309982
huginn,2026090803,multihop,jlens_minus_coda,24,7,1,False,False,True,-0.18181818181818182,-0.021445260980539137,-0.16037292083764268
huginn,2026090803,multihop,jlens_minus_coda,25,7,2,False,False,True,-0.125,-0.03654795001470712,-0.08845204998529285
huginn,2026090803,multihop,jlens_minus_coda,26,7,3,False,False,True,-0.13636363636363635,-0.038058831715548115,-0.09830480464808823
huginn,2026090803,multihop,jlens_minus_coda,27,7,4,True,False,False,-0.26136363636363635,-0.05285579413801936,-0.2085078422256169
huginn,2026090803,multihop,jlens_minus_coda,28,8,1,False,False,True,-0.125,-0.020908094619085126,-0.10409190538091485
huginn,2026090803,multihop,jlens_minus_coda,29,8,2,False,False,True,-0.022727272727272728,-0.02817788837123978,0.0054506156439670765
huginn,2026090803,multihop,jlens_minus_coda,30,8,3,False,False,True,0.0,-0.023595942727557388,0.023595942727557374
huginn,2026090803,multihop,jlens_minus_coda,31,8,4,True,False,False,-0.18181818181818182,-0.02903347218136907,-0.1527847096368128
huginn,2026090803,order-ops,raw,0,1,1,False,False,False,0.27450980392156865,0.30618401206636503,-0.03167420814479639
huginn,2026090803,order-ops,raw,1,1,2,False,False,False,0.5098039215686274,0.4238310708898942,0.08597285067873302
huginn,2026090803,order-ops,raw,2,1,3,False,False,False,0.47058823529411764,0.3740573152337858,0.09653092006033183
huginn,2026090803,order-ops,raw,3,1,4,True,False,False,0.0,0.007541478129713424,-0.007541478129713424
huginn,2026090803,order-ops,raw,4,2,1,False,False,False,0.47058823529411764,0.37707390648567124,0.09351432880844644
huginn,2026090803,order-ops,raw,5,2,2,False,False,False,0.5686274509803921,0.42533936651583687,0.14328808446455507
huginn,2026090803,order-ops,raw,6,2,3,False,False,False,0.5686274509803921,0.44494720965309176,0.12368024132730013
huginn,2026090803,order-ops,raw,7,2,4,True,False,False,0.058823529411764705,0.06787330316742084,-0.009049773755656104
huginn,2026090803,order-ops,raw,8,3,1,False,False,False,0.5294117647058824,0.4509803921568624,0.0784313725490196
huginn,2026090803,order-ops,raw,9,3,2,False,False,False,0.5882352941176471,0.47812971342383076,0.11010558069381599
huginn,2026090803,order-ops,raw,10,3,3,False,False,False,0.5882352941176471,0.4736048265460028,0.11463046757164402
huginn,2026090803,order-ops,raw,11,3,4,True,False,False,0.23529411764705882,0.1312217194570136,0.10407239819004524
huginn,2026090803,order-ops,raw,12,4,1,False,False,False,0.5098039215686274,0.45399698340874794,0.05580693815987934
huginn,2026090803,order-ops,raw,13,4,2,False,False,False,0.5882352941176471,0.4796380090497736,0.1085972850678733
huginn,2026090803,order-ops,raw,14,4,3,False,False,False,0.5686274509803921,0.47058823529411753,0.09803921568627451
huginn,2026090803,order-ops,raw,15,4,4,True,False,False,0.11764705882352941,0.07239819004524886,0.04524886877828052
huginn,2026090803,order-ops,raw,16,5,1,False,False,False,0.5294117647058824,0.4253393665158369,0.10407239819004523
huginn,2026090803,order-ops,raw,17,5,2,False,False,False,0.5882352941176471,0.46455505279034665,0.12368024132730013
huginn,2026090803,order-ops,raw,18,5,3,False,False,False,0.5686274509803921,0.46153846153846134,0.10708898944193058
huginn,2026090803,order-ops,raw,19,5,4,True,False,False,0.09803921568627451,0.04223227752639518,0.05580693815987933
huginn,2026090803,order-ops,raw,20,6,1,False,False,False,0.5098039215686274,0.38914027149321256,0.12066365007541477
huginn,2026090803,order-ops,raw,21,6,2,False,False,False,0.5686274509803921,0.4434389140271491,0.12518853695324283
huginn,2026090803,order-ops,raw,22,6,3,False,False,False,0.5686274509803921,0.44343891402714913,0.1251885369532428
huginn,2026090803,order-ops,raw,23,6,4,True,False,False,0.09803921568627451,0.02564102564102564,0.07239819004524886
huginn,2026090803,order-ops,raw,24,7,1,False,False,False,0.49019607843137253,0.3785822021116139,0.11161387631975866
huginn,2026090803,order-ops,raw,25,7,2,False,False,False,0.5882352941176471,0.4509803921568624,0.13725490196078433
huginn,2026090803,order-ops,raw,26,7,3,False,False,False,0.5490196078431373,0.4358974358974357,0.11312217194570136
huginn,2026090803,order-ops,raw,27,7,4,True,False,False,0.0784313725490196,0.0392156862745098,0.0392156862745098
huginn,2026090803,order-ops,raw,28,8,1,False,False,False,0.43137254901960786,0.3484162895927601,0.08295625942684764
huginn,2026090803,order-ops,raw,29,8,2,False,False,False,0.5686274509803921,0.43288084464555027,0.13574660633484162
huginn,2026090803,order-ops,raw,30,8,3,False,False,False,0.5098039215686274,0.41628959276018085,0.09351432880844646
huginn,2026090803,order-ops,raw,31,8,4,True,False,False,0.0784313725490196,0.03469079939668175,0.04374057315233785
huginn,2026090803,order-ops,jlens,0,1,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,1,1,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,2,1,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,3,1,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,4,2,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,5,2,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,6,2,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,7,2,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,8,3,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,9,3,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,10,3,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,11,3,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,12,4,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,13,4,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,14,4,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,15,4,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,16,5,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,17,5,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,18,5,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,19,5,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,20,6,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,21,6,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,22,6,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,23,6,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,24,7,1,False,False,False,0.0,0.006033182503770739,-0.006033182503770739
huginn,2026090803,order-ops,jlens,25,7,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,26,7,3,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,27,7,4,True,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,28,8,1,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,29,8,2,False,False,False,0.0,0.0,0.0
huginn,2026090803,order-ops,jlens,30,8,3,False,False,False,0.0784313725490196,0.021116138763197585,0.05731523378582202
huginn,2026090803,order-ops,jlens,31,8,4,True,False,False,0.35294117647058826,0.22322775263951727,0.12971342383107085
huginn,2026090803,order-ops,coda,0,1,1,False,False,True,0.4117647058823529,0.3906485671191553,0.02111613876319758
huginn,2026090803,order-ops,coda,1,1,2,False,False,True,0.45098039215686275,0.42232277526395157,0.028657616892911006
huginn,2026090803,order-ops,coda,2,1,3,False,False,True,0.43137254901960786,0.39819004524886864,0.033182503770739044
huginn,2026090803,order-ops,coda,3,1,4,True,False,False,0.45098039215686275,0.358974358974359,0.09200603318250378
huginn,2026090803,order-ops,coda,4,2,1,False,False,True,0.5098039215686274,0.392156862745098,0.11764705882352938
huginn,2026090803,order-ops,coda,5,2,2,False,False,True,0.5098039215686274,0.3559577677224737,0.15384615384615383
huginn,2026090803,order-ops,coda,6,2,3,False,False,True,0.47058823529411764,0.3574660633484163,0.11312217194570134
huginn,2026090803,order-ops,coda,7,2,4,True,False,False,0.43137254901960786,0.36953242835595773,0.061840120663650064
huginn,2026090803,order-ops,coda,8,3,1,False,False,True,0.5098039215686274,0.46757164404223206,0.04223227752639515
huginn,2026090803,order-ops,coda,9,3,2,False,False,True,0.5490196078431373,0.43891402714932104,0.11010558069381599
huginn,2026090803,order-ops,coda,10,3,3,False,False,True,0.5490196078431373,0.4374057315233784,0.11161387631975866
huginn,2026090803,order-ops,coda,11,3,4,True,False,False,0.5294117647058824,0.4509803921568625,0.0784313725490196
huginn,2026090803,order-ops,coda,12,4,1,False,False,True,0.5294117647058824,0.4675716440422323,0.061840120663650085
huginn,2026090803,order-ops,coda,13,4,2,False,False,True,0.5490196078431373,0.429864253393665,0.11915535444947209
huginn,2026090803,order-ops,coda,14,4,3,False,False,True,0.5294117647058824,0.4132730015082956,0.11613876319758673
huginn,2026090803,order-ops,coda,15,4,4,True,False,False,0.5882352941176471,0.4645550527903467,0.12368024132730014
huginn,2026090803,order-ops,coda,16,5,1,False,False,True,0.5490196078431373,0.42081447963800894,0.12820512820512822
huginn,2026090803,order-ops,coda,17,5,2,False,False,True,0.5098039215686274,0.4012066365007541,0.10859728506787332
huginn,2026090803,order-ops,coda,18,5,3,False,False,True,0.5490196078431373,0.392156862745098,0.15686274509803919
huginn,2026090803,order-ops,coda,19,5,4,True,False,False,0.5098039215686274,0.43137254901960786,0.0784313725490196
huginn,2026090803,order-ops,coda,20,6,1,False,False,True,0.5490196078431373,0.38612368024132726,0.16289592760180993
huginn,2026090803,order-ops,coda,21,6,2,False,False,True,0.49019607843137253,0.38009049773755654,0.11010558069381599
huginn,2026090803,order-ops,coda,22,6,3,False,False,True,0.5098039215686274,0.36802413273001516,0.1417797888386124
huginn,2026090803,order-ops,coda,23,6,4,True,False,False,0.47058823529411764,0.40271493212669696,0.06787330316742082
huginn,2026090803,order-ops,coda,24,7,1,False,False,True,0.5294117647058824,0.3846153846153845,0.14479638009049767
huginn,2026090803,order-ops,coda,25,7,2,False,False,True,0.5098039215686274,0.37858220211161386,0.13122171945701355
huginn,2026090803,order-ops,coda,26,7,3,False,False,True,0.49019607843137253,0.3650075414781298,0.12518853695324283
huginn,2026090803,order-ops,coda,27,7,4,True,False,False,0.47058823529411764,0.36651583710407226,0.10407239819004524
huginn,2026090803,order-ops,coda,28,8,1,False,False,True,0.49019607843137253,0.3815987933634992,0.1085972850678733
huginn,2026090803,order-ops,coda,29,8,2,False,False,True,0.5098039215686274,0.3665158371040724,0.143288084464555
huginn,2026090803,order-ops,coda,30,8,3,False,False,True,0.5098039215686274,0.3499245852187029,0.15987933634992454
huginn,2026090803,order-ops,coda,31,8,4,True,False,False,0.45098039215686275,0.3484162895927602,0.10256410256410256
huginn,2026090803,order-ops,jlens_minus_raw,0,1,1,False,False,False,-0.27450980392156865,-0.30618401206636503,0.03167420814479639
huginn,2026090803,order-ops,jlens_minus_raw,1,1,2,False,False,False,-0.5098039215686274,-0.4238310708898942,-0.08597285067873302
huginn,2026090803,order-ops,jlens_minus_raw,2,1,3,False,False,False,-0.47058823529411764,-0.3740573152337858,-0.09653092006033183
huginn,2026090803,order-ops,jlens_minus_raw,3,1,4,True,False,False,0.0,-0.007541478129713424,0.007541478129713424
huginn,2026090803,order-ops,jlens_minus_raw,4,2,1,False,False,False,-0.47058823529411764,-0.37707390648567124,-0.09351432880844644
huginn,2026090803,order-ops,jlens_minus_raw,5,2,2,False,False,False,-0.5686274509803921,-0.42533936651583687,-0.14328808446455507
huginn,2026090803,order-ops,jlens_minus_raw,6,2,3,False,False,False,-0.5686274509803921,-0.44494720965309176,-0.12368024132730013
huginn,2026090803,order-ops,jlens_minus_raw,7,2,4,True,False,False,-0.058823529411764705,-0.06787330316742084,0.009049773755656104
huginn,2026090803,order-ops,jlens_minus_raw,8,3,1,False,False,False,-0.5294117647058824,-0.4509803921568624,-0.0784313725490196
huginn,2026090803,order-ops,jlens_minus_raw,9,3,2,False,False,False,-0.5882352941176471,-0.47812971342383076,-0.11010558069381599
huginn,2026090803,order-ops,jlens_minus_raw,10,3,3,False,False,False,-0.5882352941176471,-0.4736048265460028,-0.11463046757164402
huginn,2026090803,order-ops,jlens_minus_raw,11,3,4,True,False,False,-0.23529411764705882,-0.1312217194570136,-0.10407239819004524
huginn,2026090803,order-ops,jlens_minus_raw,12,4,1,False,False,False,-0.5098039215686274,-0.45399698340874794,-0.05580693815987934
huginn,2026090803,order-ops,jlens_minus_raw,13,4,2,False,False,False,-0.5882352941176471,-0.4796380090497736,-0.1085972850678733
huginn,2026090803,order-ops,jlens_minus_raw,14,4,3,False,False,False,-0.5686274509803921,-0.47058823529411753,-0.09803921568627451
huginn,2026090803,order-ops,jlens_minus_raw,15,4,4,True,False,False,-0.11764705882352941,-0.07239819004524886,-0.04524886877828052
huginn,2026090803,order-ops,jlens_minus_raw,16,5,1,False,False,False,-0.5294117647058824,-0.4253393665158369,-0.10407239819004523
huginn,2026090803,order-ops,jlens_minus_raw,17,5,2,False,False,False,-0.5882352941176471,-0.46455505279034665,-0.12368024132730013
huginn,2026090803,order-ops,jlens_minus_raw,18,5,3,False,False,False,-0.5686274509803921,-0.46153846153846134,-0.10708898944193058
huginn,2026090803,order-ops,jlens_minus_raw,19,5,4,True,False,False,-0.09803921568627451,-0.04223227752639518,-0.05580693815987933
huginn,2026090803,order-ops,jlens_minus_raw,20,6,1,False,False,False,-0.5098039215686274,-0.38914027149321256,-0.12066365007541477
huginn,2026090803,order-ops,jlens_minus_raw,21,6,2,False,False,False,-0.5686274509803921,-0.4434389140271491,-0.12518853695324283
huginn,2026090803,order-ops,jlens_minus_raw,22,6,3,False,False,False,-0.5686274509803921,-0.44343891402714913,-0.1251885369532428
huginn,2026090803,order-ops,jlens_minus_raw,23,6,4,True,False,False,-0.09803921568627451,-0.02564102564102564,-0.07239819004524886
huginn,2026090803,order-ops,jlens_minus_raw,24,7,1,False,False,False,-0.49019607843137253,-0.37254901960784315,-0.11764705882352938
huginn,2026090803,order-ops,jlens_minus_raw,25,7,2,False,False,False,-0.5882352941176471,-0.4509803921568624,-0.13725490196078433
huginn,2026090803,order-ops,jlens_minus_raw,26,7,3,False,False,False,-0.5490196078431373,-0.4358974358974357,-0.11312217194570136
huginn,2026090803,order-ops,jlens_minus_raw,27,7,4,True,False,False,-0.0784313725490196,-0.0392156862745098,-0.0392156862745098
huginn,2026090803,order-ops,jlens_minus_raw,28,8,1,False,False,False,-0.43137254901960786,-0.3484162895927601,-0.08295625942684764
huginn,2026090803,order-ops,jlens_minus_raw,29,8,2,False,False,False,-0.5686274509803921,-0.43288084464555027,-0.13574660633484162
huginn,2026090803,order-ops,jlens_minus_raw,30,8,3,False,False,False,-0.43137254901960786,-0.3951734539969833,-0.03619909502262441
huginn,2026090803,order-ops,jlens_minus_raw,31,8,4,True,False,False,0.27450980392156865,0.18853695324283562,0.085972850678733
huginn,2026090803,order-ops,coda_minus_raw,0,1,1,False,False,True,0.13725490196078433,0.08446455505279037,0.052790346907993994
huginn,2026090803,order-ops,coda_minus_raw,1,1,2,False,False,True,-0.058823529411764705,-0.001508295625942686,-0.05731523378582201
huginn,2026090803,order-ops,coda_minus_raw,2,1,3,False,False,True,-0.0392156862745098,0.024132730015082957,-0.06334841628959276
huginn,2026090803,order-ops,coda_minus_raw,3,1,4,True,False,False,0.45098039215686275,0.3514328808446456,0.09954751131221719
huginn,2026090803,order-ops,coda_minus_raw,4,2,1,False,False,True,0.0392156862745098,0.015082956259426851,0.024132730015082957
huginn,2026090803,order-ops,coda_minus_raw,5,2,2,False,False,True,-0.058823529411764705,-0.06938159879336347,0.010558069381598775
huginn,2026090803,order-ops,coda_minus_raw,6,2,3,False,False,True,-0.09803921568627451,-0.08748114630467568,-0.010558069381598806
huginn,2026090803,order-ops,coda_minus_raw,7,2,4,True,False,False,0.37254901960784315,0.30165912518853694,0.07088989441930618
huginn,2026090803,order-ops,coda_minus_raw,8,3,1,False,False,True,-0.0196078431372549,0.01659125188536954,-0.03619909502262443
huginn,2026090803,order-ops,coda_minus_raw,9,3,2,False,False,True,-0.0392156862745098,-0.03921568627450979,-3.2653618371328133e-18
huginn,2026090803,order-ops,coda_minus_raw,10,3,3,False,False,True,-0.0392156862745098,-0.03619909502262442,-0.0030165912518853697
huginn,2026090803,order-ops,coda_minus_raw,11,3,4,True,False,False,0.29411764705882354,0.31975867269984914,-0.02564102564102564
huginn,2026090803,order-ops,coda_minus_raw,12,4,1,False,False,True,0.0196078431372549,0.013574660633484167,0.006033182503770736
huginn,2026090803,order-ops,coda_minus_raw,13,4,2,False,False,True,-0.0392156862745098,-0.04977375565610858,0.010558069381598796
huginn,2026090803,order-ops,coda_minus_raw,14,4,3,False,False,True,-0.0392156862745098,-0.05731523378582201,0.018099547511312212
huginn,2026090803,order-ops,coda_minus_raw,15,4,4,True,False,False,0.47058823529411764,0.3921568627450979,0.07843137254901965
huginn,2026090803,order-ops,coda_minus_raw,16,5,1,False,False,True,0.0196078431372549,-0.004524886877828055,0.024132730015082957
huginn,2026090803,order-ops,coda_minus_raw,17,5,2,False,False,True,-0.0784313725490196,-0.06334841628959274,-0.015082956259426846
huginn,2026090803,order-ops,coda_minus_raw,18,5,3,False,False,True,-0.0196078431372549,-0.06938159879336345,0.04977375565610858
huginn,2026090803,order-ops,coda_minus_raw,19,5,4,True,False,False,0.4117647058823529,0.3891402714932127,0.022624434389140278
huginn,2026090803,order-ops,coda_minus_raw,20,6,1,False,False,True,0.0392156862745098,-0.0030165912518853675,0.04223227752639518
huginn,2026090803,order-ops,coda_minus_raw,21,6,2,False,False,True,-0.0784313725490196,-0.06334841628959276,-0.015082956259426857
huginn,2026090803,order-ops,coda_minus_raw,22,6,3,False,False,True,-0.058823529411764705,-0.07541478129713426,0.01659125188536952
huginn,2026090803,order-ops,coda_minus_raw,23,6,4,True,False,False,0.37254901960784315,0.3770739064856712,-0.004524886877828067
huginn,2026090803,order-ops,coda_minus_raw,24,7,1,False,False,True,0.0392156862745098,0.00603318250377074,0.03318250377073907
huginn,2026090803,order-ops,coda_minus_raw,25,7,2,False,False,True,-0.0784313725490196,-0.07239819004524888,-0.006033182503770748
huginn,2026090803,order-ops,coda_minus_raw,26,7,3,False,False,True,-0.058823529411764705,-0.07088989441930618,0.01206636500754146
huginn,2026090803,order-ops,coda_minus_raw,27,7,4,True,False,False,0.39215686274509803,0.3273001508295627,0.06485671191553544
huginn,2026090803,order-ops,coda_minus_raw,28,8,1,False,False,True,0.058823529411764705,0.033182503770739065,0.02564102564102565
huginn,2026090803,order-ops,coda_minus_raw,29,8,2,False,False,True,-0.058823529411764705,-0.06636500754147814,0.007541478129713405
huginn,2026090803,order-ops,coda_minus_raw,30,8,3,False,False,True,0.0,-0.06636500754147812,0.06636500754147809
huginn,2026090803,order-ops,coda_minus_raw,31,8,4,True,False,False,0.37254901960784315,0.3137254901960786,0.0588235294117647
huginn,2026090803,order-ops,jlens_minus_coda,0,1,1,False,False,True,-0.4117647058823529,-0.3906485671191553,-0.02111613876319758
huginn,2026090803,order-ops,jlens_minus_coda,1,1,2,False,False,True,-0.45098039215686275,-0.42232277526395157,-0.028657616892911006
huginn,2026090803,order-ops,jlens_minus_coda,2,1,3,False,False,True,-0.43137254901960786,-0.39819004524886864,-0.033182503770739044
huginn,2026090803,order-ops,jlens_minus_coda,3,1,4,True,False,False,-0.45098039215686275,-0.358974358974359,-0.09200603318250378
huginn,2026090803,order-ops,jlens_minus_coda,4,2,1,False,False,True,-0.5098039215686274,-0.392156862745098,-0.11764705882352938
huginn,2026090803,order-ops,jlens_minus_coda,5,2,2,False,False,True,-0.5098039215686274,-0.3559577677224737,-0.15384615384615383
huginn,2026090803,order-ops,jlens_minus_coda,6,2,3,False,False,True,-0.47058823529411764,-0.3574660633484163,-0.11312217194570134
huginn,2026090803,order-ops,jlens_minus_coda,7,2,4,True,False,False,-0.43137254901960786,-0.36953242835595773,-0.061840120663650064
huginn,2026090803,order-ops,jlens_minus_coda,8,3,1,False,False,True,-0.5098039215686274,-0.46757164404223206,-0.04223227752639515
huginn,2026090803,order-ops,jlens_minus_coda,9,3,2,False,False,True,-0.5490196078431373,-0.43891402714932104,-0.11010558069381599
huginn,2026090803,order-ops,jlens_minus_coda,10,3,3,False,False,True,-0.5490196078431373,-0.4374057315233784,-0.11161387631975866
huginn,2026090803,order-ops,jlens_minus_coda,11,3,4,True,False,False,-0.5294117647058824,-0.4509803921568625,-0.0784313725490196
huginn,2026090803,order-ops,jlens_minus_coda,12,4,1,False,False,True,-0.5294117647058824,-0.4675716440422323,-0.061840120663650085
huginn,2026090803,order-ops,jlens_minus_coda,13,4,2,False,False,True,-0.5490196078431373,-0.429864253393665,-0.11915535444947209
huginn,2026090803,order-ops,jlens_minus_coda,14,4,3,False,False,True,-0.5294117647058824,-0.4132730015082956,-0.11613876319758673
huginn,2026090803,order-ops,jlens_minus_coda,15,4,4,True,False,False,-0.5882352941176471,-0.4645550527903467,-0.12368024132730014
huginn,2026090803,order-ops,jlens_minus_coda,16,5,1,False,False,True,-0.5490196078431373,-0.42081447963800894,-0.12820512820512822
huginn,2026090803,order-ops,jlens_minus_coda,17,5,2,False,False,True,-0.5098039215686274,-0.4012066365007541,-0.10859728506787332
huginn,2026090803,order-ops,jlens_minus_coda,18,5,3,False,False,True,-0.5490196078431373,-0.392156862745098,-0.15686274509803919
huginn,2026090803,order-ops,jlens_minus_coda,19,5,4,True,False,False,-0.5098039215686274,-0.43137254901960786,-0.0784313725490196
huginn,2026090803,order-ops,jlens_minus_coda,20,6,1,False,False,True,-0.5490196078431373,-0.38612368024132726,-0.16289592760180993
huginn,2026090803,order-ops,jlens_minus_coda,21,6,2,False,False,True,-0.49019607843137253,-0.38009049773755654,-0.11010558069381599
huginn,2026090803,order-ops,jlens_minus_coda,22,6,3,False,False,True,-0.5098039215686274,-0.36802413273001516,-0.1417797888386124
