task,loop,physical_layer,virtual_index_zero_based,n_items,n_slots,n_concept_clusters,jlens_exit3_hit,jlens_exit3_hit_ci_low,jlens_exit3_hit_ci_high,jlens_exit3_control,jlens_exit3_control_ci_low,jlens_exit3_control_ci_high,jlens_exit3_excess,jlens_exit3_excess_ci_low,jlens_exit3_excess_ci_high,logitlens_hit,logitlens_hit_ci_low,logitlens_hit_ci_high,logitlens_control,logitlens_control_ci_low,logitlens_control_ci_high,logitlens_excess,logitlens_excess_ci_low,logitlens_excess_ci_high,difference,ci_low,ci_high,sim_low,sim_high,cluster_ci_low,cluster_ci_high,cluster_sim_low,cluster_sim_high
multihop,4,47,190,90,100,64,0.3111111111111111,0.22222222222222215,0.4111111111111111,0.0673915871056765,0.051908456439032434,0.08313027608476513,0.24371952400543462,0.14664020936805033,0.34770361746255923,0.3111111111111111,0.22222222222222215,0.4111111111111111,0.06949208914223992,0.05445669934640522,0.08495311874840063,0.24161902196887128,0.14383246809431108,0.3452853760113893,0.002100502036563415,-0.0312233589087809,0.035109406081273074,-0.22866872873266741,0.23286973280579426,-0.028091671451189168,0.0363151757454606,-0.3309359712940275,0.33513697536715437
multihop,4,48,191,90,100,64,0.25555555555555554,0.16666666666666666,0.3444444444444445,0.07013384342849548,0.05510082172965802,0.08547951313339526,0.1854217121270601,0.09527298238135834,0.28319727909189457,0.25555555555555554,0.16666666666666666,0.3444444444444445,0.07013384342849548,0.05510082172965802,0.08547951313339526,0.1854217121270601,0.09527298238135834,0.28319727909189457,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,1,0,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.13725490196078433,0.06485671191553546,0.049773755656108615,0.0799396681749623,-0.0060331825037707254,-0.06636500754147816,0.0693815987933635,0.0060331825037707254,-0.0693815987933635,0.06636500754147816,-0.22473604826546012,0.23680241327300156,-0.08748710010319918,0.08262286324786311,-0.3270032908268202,0.33906965583436166
order-ops,1,2,1,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.09803921568627451,0.03469079939668174,0.024132730015082957,0.046757164404223235,0.0045248868778280625,-0.0407239819004525,0.06938159879336349,-0.0045248868778280625,-0.06938159879336349,0.0407239819004525,-0.2352941176470589,0.22624434389140277,-0.0661062963900135,0.039160839160839164,-0.337561360208419,0.3285115864527629
order-ops,1,3,2,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,4,3,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,5,4,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.09803921568627451,0.028657616892911,0.01809954751131222,0.03921568627450981,0.0105580693815988,-0.03469079939668176,0.07390648567119155,-0.0105580693815988,-0.07390648567119155,0.03469079939668176,-0.24132730015082965,0.22021116138763203,-0.10047095761381475,0.040293040293040296,-0.34359454271218975,0.32247840394899213
order-ops,1,6,5,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015082956259426848,0.0,0.004524886877828055,-0.0015082956259426848,-0.004524886877828055,0.0,0.0015082956259426848,0.0,0.004524886877828055,-0.22926093514328816,0.23227752639517352,0.0,0.004709576138147567,-0.33152817770464826,0.3345447689565336
order-ops,1,7,6,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,8,7,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,9,8,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,10,9,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,11,10,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,12,11,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,13,12,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23076923076923084,0.23076923076923084,0.0,0.0,-0.33303647333059094,0.33303647333059094
order-ops,1,14,13,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.010558069381598794,-0.004524886877828055,-0.010558069381598794,0.0,0.004524886877828055,0.0,0.010558069381598794,-0.22624434389140277,0.2352941176470589,0.0,0.010395010395010396,-0.3285115864527629,0.337561360208419
order-ops,1,15,14,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904977375565611,0.0030165912518853697,0.016591251885369532,-0.00904977375565611,-0.016591251885369532,-0.0030165912518853697,0.00904977375565611,0.0030165912518853697,0.016591251885369532,-0.22171945701357473,0.23981900452488694,0.0030769230769230774,0.0161009002250562,-0.3239866995749348,0.3420862470862471
order-ops,1,16,15,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007541478129713424,0.0015082956259426848,0.016591251885369532,-0.007541478129713424,-0.016591251885369532,-0.0015082956259426848,0.007541478129713424,0.0015082956259426848,0.016591251885369532,-0.2232277526395174,0.23831070889894426,0.0018315018315018315,0.01349527665317139,-0.32549499520087755,0.34057795146030434
order-ops,1,17,16,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.010558069381598794,-0.004524886877828055,-0.010558069381598794,0.0,0.004524886877828055,0.0,0.010558069381598794,-0.22624434389140277,0.2352941176470589,0.0,0.01098901098901099,-0.3285115864527629,0.337561360208419
order-ops,1,18,17,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024132730015082954,0.013574660633484163,0.03619909502262444,-0.024132730015082954,-0.03619909502262444,-0.013574660633484163,0.024132730015082954,0.013574660633484163,0.03619909502262444,-0.20663650075414788,0.2549019607843138,0.01098901098901099,0.03678929765886288,-0.30890374331550796,0.3571692033456739
order-ops,1,19,18,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.1764705882352941,0.43137254901960775,0.025641025641025637,0.013574660633484163,0.0392156862745098,0.26847662141779793,0.14781297134238314,0.39668174962292607,-0.26847662141779793,-0.39668174962292607,-0.14781297134238314,-0.49924585218702877,-0.037707390648567096,-0.3994601889338731,-0.13062324906335446,-0.6015130947483889,0.06455985191279301
order-ops,1,20,19,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.392156862745098,0.6666666666666666,0.04223227752639517,0.027149321266968326,0.05882352941176472,0.4871794871794873,0.34841628959276016,0.6244343891402715,-0.4871794871794873,-0.6244343891402715,-0.34841628959276016,-0.7179487179487181,-0.25641025641025644,-0.6442307692307695,-0.3376046572475146,-0.8202159605100783,-0.15414301384889634
order-ops,1,21,20,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.21568627450980388,0.4705882352941176,0.02262443438914027,0.012066365007541479,0.03469079939668176,0.3107088989441931,0.1840120663650075,0.4419306184012066,-0.3107088989441931,-0.4419306184012066,-0.1840120663650075,-0.5414781297134239,-0.07993966817496229,-0.4527972027972027,-0.1843700324832401,-0.6437453722747841,0.02232757438639782
order-ops,1,22,21,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.2549019607843137,0.5294117647058822,0.024132730015082954,0.012066365007541479,0.03770739064856712,0.36802413273001516,0.2368024132730015,0.5037707390648567,-0.36802413273001516,-0.5037707390648567,-0.2368024132730015,-0.598793363499246,-0.13725490196078433,-0.5370885145556198,-0.22344322344322348,-0.7010606060606062,-0.03498765939942422
order-ops,1,23,22,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.2745098039215686,0.5490196078431372,0.021116138763197585,0.010558069381598794,0.033182503770739065,0.3906485671191554,0.25791855203619907,0.526395173453997,-0.3906485671191554,-0.526395173453997,-0.25791855203619907,-0.6214177978883862,-0.15987933634992457,-0.5928705440900562,-0.22671791224422827,-0.7236850404497464,-0.05761209378856447
order-ops,1,24,23,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.23529411764705885,0.5098039215686274,0.021116138763197585,0.010558069381598794,0.03318250377073907,0.35143288084464563,0.22469834087481147,0.48265460030165913,-0.35143288084464563,-0.48265460030165913,-0.22469834087481474,-0.5822021116138765,-0.1206636500754148,-0.5218332343332344,-0.21457295235129256,-0.6844693541752366,-0.01839640751405469
order-ops,1,25,24,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490196078431373,0.41176470588235287,0.6862745098039216,0.09653092006033182,0.06787330316742082,0.12669683257918554,0.45248868778280554,0.31221719457013575,0.5897435897435899,-0.45248868778280554,-0.5897435897435899,-0.31221719457013575,-0.6832579185520364,-0.2217194570135747,-0.661545718432511,-0.3041944593867672,-0.7855251611133964,-0.1194522144522146
order-ops,1,26,25,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.45098039215686264,0.7254901960784313,0.09200603318250378,0.06787330316742082,0.11764705882352944,0.49622926093514347,0.35595776772247356,0.6304675716440424,-0.49622926093514347,-0.6304675716440424,-0.35595776772247356,-0.7269984917043744,-0.26546003016591263,-0.7073170731707318,-0.34065483696631277,-0.8292657342657344,-0.16319278760455252
order-ops,1,27,26,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.45098039215686264,0.7254901960784313,0.07843137254901962,0.055806938159879346,0.10256410256410257,0.5098039215686276,0.3710407239819004,0.6440422322775264,-0.5098039215686276,-0.6440422322775264,-0.3710407239819004,-0.7405731523378585,-0.2790346907993968,-0.7216117216117215,-0.35644546767786217,-0.8428403948992186,-0.1767674482380367
order-ops,1,28,27,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.3725490196078431,0.6470588235294118,0.07390648567119158,0.049773755656108615,0.09954751131221719,0.435897435897436,0.29562594268476616,0.5776772247360484,-0.435897435897436,-0.5776772247360484,-0.29562594268476616,-0.6666666666666669,-0.20512820512820518,-0.6639676113360323,-0.27125506072874495,-0.768933909228027,-0.10286096256684507
order-ops,1,29,28,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490196078431373,0.41176470588235287,0.6862745098039216,0.06485671191553546,0.04521116138763201,0.08748114630467572,0.484162895927602,0.3423831070889895,0.6229260935143289,-0.484162895927602,-0.6229260935143289,-0.3423831070889895,-0.7149321266968328,-0.25339366515837114,-0.7151778210288849,-0.3261501831501835,-0.8171993692581929,-0.15112642259701103
order-ops,1,30,29,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.37254901960784303,0.6470588235294118,0.06334841628959278,0.04072398190045249,0.0889894419306184,0.4464555052790348,0.3001508295625942,0.5927601809954752,-0.4464555052790348,-0.5927601809954752,-0.3001508295625942,-0.6772247360482657,-0.215686274509804,-0.7097902097902096,-0.2652116442081092,-0.7794919786096257,-0.11341903194844388
order-ops,1,31,30,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.37254901960784303,0.6470588235294118,0.04374057315233786,0.027149321266968326,0.06334841628959277,0.46606334841628977,0.3212669683257918,0.6108597285067873,-0.46606334841628977,-0.6108597285067873,-0.3212669683257918,-0.6968325791855206,-0.23529411764705893,-0.7221371882086168,-0.2884615384615385,-0.7990998217468808,-0.13302687508569883
order-ops,1,32,31,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.2549019607843137,0.5294117647058822,0.03016591251885369,0.016591251885369532,0.046757164404223235,0.36199095022624445,0.2262443438914027,0.5007541478129713,-0.36199095022624445,-0.5007541478129713,-0.2262443438914027,-0.5927601809954752,-0.1312217194570136,-0.5966735966735965,-0.18818628486897723,-0.6950274235568354,-0.028954476895653503
order-ops,1,33,32,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.3529411764705882,0.6274509803921569,0.04524886877828054,0.02865761689291101,0.06485671191553545,0.4449472096530921,0.29864253393665163,0.5912518853695325,-0.4449472096530921,-0.5912518853695325,-0.29864253393665163,-0.6757164404223229,-0.21417797888386125,-0.7136818910256412,-0.25678693199923536,-0.777983682983683,-0.11191073632250115
order-ops,1,34,33,51,51,14,0.0,0.0,0.0,0.0015082956259426848,0.0,0.004524886877828055,-0.0015082956259426848,-0.004524886877828055,0.0,0.45098039215686275,0.31372549019607837,0.5882352941176471,0.04826546003016591,0.030165912518853706,0.06787330316742082,0.40271493212669696,0.2609351432880844,0.5475113122171945,-0.4042232277526395,-0.5490196078431371,-0.2624434389140271,-0.6349924585218704,-0.1734539969834087,-0.6403326403326404,-0.2393162393162393,-0.7372597010832305,-0.07118675442204858
order-ops,1,35,34,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.21568627450980388,0.4705882352941176,0.02865761689291101,0.015082956259426848,0.04524886877828055,0.30467571644042235,0.17345399698340877,0.44193061840120657,-0.30467571644042235,-0.44193061840120657,-0.17345399698340877,-0.5354449472096532,-0.07390648567119151,-0.5494642857142858,-0.11940064200192152,-0.6377121897710133,0.028360756890168592
order-ops,1,36,35,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.11764705882352941,0.3529411764705882,0.01659125188536953,0.007541478129713424,0.027149321266968326,0.21870286576168932,0.10558069381598792,0.3378582202111614,-0.21870286576168932,-0.3378582202111614,-0.10558069381598792,-0.44947209653092013,0.012066365007541519,-0.4668588043256478,-0.05172359438187594,-0.5517393390922802,0.11433360756890162
order-ops,1,37,36,51,51,14,0.0,0.0,0.0,0.0015082956259426848,0.0,0.004524886877828055,-0.0015082956259426848,-0.004524886877828055,0.0,0.39215686274509803,0.2549019607843137,0.5294117647058822,0.039215686274509796,0.0196078431372549,0.06334841628959276,0.35294117647058826,0.21568627450980393,0.49321266968325783,-0.35444947209653094,-0.4947209653092006,-0.21719457013574656,-0.5852187028657618,-0.1236802413273001,-0.5333387888707039,-0.19564869007803826,-0.6874859454271218,-0.021412998765939995
order-ops,1,38,37,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.3529411764705882,0.6274509803921569,0.08748114630467572,0.05580693815987935,0.12368024132730013,0.40271493212669685,0.2579185520361991,0.5460030165912519,-0.40271493212669685,-0.5460030165912519,-0.2579185520361991,-0.6334841628959277,-0.171945701357466,-0.6439694089694091,-0.23074052812859025,-0.7357514054572878,-0.0696784587961059
order-ops,1,39,38,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.2941176470588235,0.5686274509803921,0.058823529411764705,0.0407239819004525,0.0799396681749623,0.3725490196078432,0.23680241327300153,0.5067873303167421,-0.3725490196078432,-0.5067873303167421,-0.23680241327300153,-0.603318250377074,-0.14177978883861236,-0.5853684594538254,-0.21290979853479872,-0.7055854929384342,-0.03951254627725226
order-ops,1,40,39,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45098039215686275,0.31372549019607837,0.5882352941176471,0.06938159879336352,0.04977375565610861,0.09200603318250375,0.38159879336349933,0.24434389140271492,0.5188536953242835,-0.38159879336349933,-0.5188536953242835,-0.24434389140271492,-0.6123680241327302,-0.1508295625942685,-0.6028278671135815,-0.20512820512820518,-0.7146352666940903,-0.04856232003290839
order-ops,1,41,40,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.33333333333333326,0.6078431372549019,0.07993966817496233,0.05429864253393667,0.10708898944193063,0.3906485671191554,0.2579185520361991,0.5263951734539969,-0.3906485671191554,-0.5263951734539969,-0.2579185520361991,-0.6214177978883862,-0.15987933634992457,-0.6135957066189622,-0.2124505494505498,-0.7236850404497464,-0.05761209378856447
order-ops,1,42,41,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.392156862745098,0.6666666666666666,0.12669683257918557,0.09502262443438916,0.15837104072398192,0.40271493212669696,0.2654600301659125,0.5400075414781265,-0.40271493212669696,-0.5400075414781298,-0.2654600301659125,-0.6334841628959278,-0.17194570135746612,-0.6282051282051281,-0.22572299285414058,-0.7357514054572879,-0.06967845879610601
order-ops,1,43,42,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.392156862745098,0.6666666666666666,0.1191553544494721,0.08597285067873305,0.15384615384615385,0.41025641025641046,0.2714932126696833,0.5475113122171946,-0.41025641025641046,-0.5475113122171946,-0.2714932126696833,-0.6410256410256413,-0.17948717948717963,-0.6400014513788099,-0.23076923076923078,-0.7432928835870014,-0.07721993692581952
order-ops,1,44,43,51,51,14,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0,0.0,0.0196078431372549,0.0,0.058823529411764705,0.6078431372549019,0.47058823529411753,0.7450980392156862,0.18853695324283556,0.1493212669683258,0.22926093514328807,0.41930618401206654,0.27752639517345395,0.5565610859728507,-0.3996983408748116,-0.5399698340874811,-0.25641025641025633,-0.6304675716440424,-0.16892911010558076,-0.6205128205128206,-0.23209438549955796,-0.7327348142054025,-0.06666186754422065
order-ops,1,45,44,51,51,14,0.0,0.0,0.0,0.0030165912518853697,0.0,0.007541478129713425,-0.0030165912518853697,-0.007541478129713425,0.0,0.6862745098039216,0.568627450980392,0.8039215686274511,0.2624434389140271,0.21870286576168926,0.3076923076923076,0.4238310708898946,0.277526395173454,0.5656108597285068,-0.42684766214177994,-0.568627450980392,-0.28054298642533937,-0.6576168929110108,-0.1960784313725491,-0.6282111756168359,-0.26720265831487316,-0.7598841354723709,-0.093811188811189
order-ops,1,46,45,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.0030165912518853697,0.0,0.007541478129713424,0.05580693815987933,-0.0030165912518853697,0.1327300150829563,0.5294117647058824,0.392156862745098,0.6666666666666666,0.25339366515837114,0.20663650075414788,0.30015082956259426,0.2760180995475112,0.1372549019607843,0.41327300150829566,-0.2202111613876319,-0.3604826546003016,-0.08144796380090495,-0.4509803921568627,0.01055806938159895,-0.43454959514170033,-0.01800041868077518,-0.5532476347182228,0.11282531194295906
order-ops,1,47,46,51,51,14,0.0,0.0,0.0,0.0015082956259426848,0.0,0.004524886877828055,-0.0015082956259426848,-0.004524886877828055,0.0,0.5294117647058824,0.392156862745098,0.6666666666666666,0.36048265460030166,0.32428355957767724,0.3951734539969834,0.16892911010558068,0.03016591251885368,0.30618401206636503,-0.17043740573152336,-0.3076923076923077,-0.030165912518853696,-0.40120663650075417,0.06033182503770748,-0.44082840236686394,0.12280756170824075,-0.5034738790621143,0.1625990675990676
order-ops,1,48,47,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.392156862745098,0.6666666666666666,0.38159879336349906,0.34087481146304677,0.4193061840120664,0.14781297134238308,0.007541478129713429,0.28359728506787013,-0.14781297134238308,-0.28359728506787335,-0.007541478129713429,-0.3785822021116139,0.08295625942684776,-0.4324794388001936,0.16483516483516483,-0.480849444672974,0.18522350198820786
order-ops,2,1,48,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.33333333333333326,0.6078431372549019,0.2036199095022625,0.16440422322775267,0.24132730015082962,0.2669683257918551,0.1342383107088989,0.39969834087481154,-0.2669683257918551,-0.39969834087481154,-0.1342383107088989,-0.4977375565610859,-0.03619909502262425,-0.5196640141467728,-0.012143764388346622,-0.600004799122446,0.06606814753873586
order-ops,2,2,49,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.3529411764705882,0.6274509803921569,0.11915535444947213,0.09502262443438916,0.14479638009049775,0.3710407239819006,0.2277526395173454,0.5128205128205129,-0.3710407239819006,-0.5128205128205129,-0.2277526395173454,-0.6018099547511314,-0.14027149321266974,-0.6167133313685036,-0.14328808446455504,-0.7040771973124915,-0.038004250651309635
order-ops,2,3,50,51,51,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27450980392156865,0.1568627450980392,0.3921568627450981,0.019607843137254898,0.010558069381598794,0.030165912518853703,0.2549019607843138,0.13725490196078433,0.38009049773755654,-0.2549019607843138,-0.38009049773755654,-0.13725490196078433,-0.48567119155354466,-0.02413273001508298,-0.4909994843396185,-0.055454382826476,-0.5879384341149048,0.07813451254627712
order-ops,2,4,51,51,51,14,0.0196078431372549,0.0,0.058823529411764705,0.00904977375565611,0.0015082956259426848,0.021116138763197588,0.010558069381598792,-0.01809954751131222,0.05580693815987933,0.2549019607843137,0.13725490196078433,0.37254901960784315,0.0196078431372549,0.00904977375565611,0.031674208144796386,0.23529411764705882,0.1191553544494721,0.3589743589743589,-0.22473604826546004,-0.3438914027149322,-0.11463046757164404,-0.45550527903469085,0.006033182503770801,-0.4582700490998364,-0.04365904365904366,-0.557772521596051,0.1083004250651309
order-ops,2,5,52,51,51,14,0.0196078431372549,0.0,0.058823529411764705,0.013574660633484163,0.0030165912518853697,0.025641025641025644,0.006033182503770739,-0.024132730015082957,0.05279034690799397,0.23529411764705882,0.11764705882352941,0.3529411764705882,0.015082956259426848,0.004524886877828055,0.02865761689291101,0.22021116138763197,0.10558069381598793,0.34238310708898945,-0.21417797888386125,-0.33333333333333326,-0.10558069381598793,-0.4449472096530921,0.016591251885369585,-0.44354148306685126,-0.04665730444418977,-0.5472144522144522,0.11885849444672969
order-ops,2,6,53,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.01659125188536953,0.006033182503770739,0.0301659125188537,0.04223227752639517,-0.015082956259426848,0.11463046757164404,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.0015082956259426848,0.0,0.004524886877828055,0.19457013574660634,0.09653092006033183,0.31070889894419307,-0.15233785822021118,-0.26244343891402716,-0.05128205128205128,-0.383107088989442,0.07843137254901966,-0.3076923076923077,-0.00978583916083954,-0.4853743315508021,0.18069861511037977
order-ops,2,7,54,51,51,14,0.0392156862745098,0.0,0.09803921568627451,0.007541478129713424,0.0015082956259426848,0.015082956259426848,0.031674208144796386,-0.010558069381598794,0.09351432880844646,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.0015082956259426848,0.0,0.004524886877828055,0.13574660633484165,0.05580693815987934,0.23378582202111614,-0.10407239819004527,-0.1885369532428356,-0.028657616892911013,-0.3348416289592761,0.12669683257918557,-0.260545905707196,-0.005805515239477504,-0.4371088715206362,0.22896407514054568
order-ops,2,8,55,51,51,14,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.024132730015082957,0.00904977375565611,0.04374057315233786,0.05429864253393664,-0.010558069381598796,0.13423831070889894,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.0015082956259426848,0.0,0.004524886877828055,0.07692307692307691,0.016591251885369532,0.1568627450980392,-0.022624434389140274,-0.12971342383107087,0.08295625942684766,-0.25339366515837114,0.20814479638009056,-0.17889087656529518,0.08875739644970415,-0.35566090771973125,0.31041203894145064
order-ops,2,9,56,51,51,14,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.028657616892911006,0.012066365007541479,0.048265460030165915,0.049773755656108594,-0.013574660633484162,0.12669683257918551,0.0196078431372549,0.0,0.058823529411764705,0.0015082956259426848,0.0,0.004524886877828055,0.01809954751131222,-0.004524886877828055,0.058823529411764705,0.031674208144796386,-0.04675716440422323,0.11613876319758672,-0.19909502262443446,0.2624434389140272,-0.041025641025641026,0.09265846333154014,-0.30136226518579456,0.3647106814753873
order-ops,2,10,57,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.04675716440422323,0.02564102564102564,0.0708898944193062,0.09049773755656108,0.01055806938159879,0.18250377073906482,0.0196078431372549,0.0,0.058823529411764705,0.0030165912518853697,0.0,0.007541478129713425,0.016591251885369536,-0.006033182503770739,0.058823529411764705,0.07390648567119155,-0.018099547511312233,0.17194570135746604,-0.15686274509803927,0.3046757164404224,-0.007181422351233674,0.16666666666666666,-0.2591299876593994,0.4069429590017825
order-ops,2,11,58,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.04524886877828054,0.022624434389140274,0.07088989441930618,0.09200603318250376,0.012066365007541473,0.18250377073906487,0.0392156862745098,0.0,0.09803921568627451,0.004524886877828055,0.0,0.010558069381598794,0.03469079939668175,-0.004524886877828055,0.09351432880844646,0.05731523378582202,-0.04524886877828054,0.16138763197586728,-0.17345399698340883,0.2880844645550529,-0.06813311688311689,0.16216329205459631,-0.2757212395447689,0.390351707116413
order-ops,2,12,59,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.06787330316742082,0.042232277526395176,0.09653092006033183,0.0693815987933635,-0.010558069381598794,0.15837104072398192,0.058823529411764705,0.0,0.13725490196078433,0.0015082956259426848,0.0,0.004524886877828055,0.057315233785822026,0.0,0.13273001508295626,0.012066365007541468,-0.09803921568627451,0.12217194570135743,-0.21870286576168937,0.2428355957767723,-0.14945360195360197,0.12692307692307692,-0.32097010832304945,0.34510283833813243
