task,virtual_index,loop,physical_layer_one_based,known_identity,mean,fit_sd,fit_min,fit_max,positive_fits,negative_fits,zero_fits,jlens_own_layer,raw_own_layer,jlens_control_layer,raw_control_layer,jlens_delta_layer,raw_delta_layer,crossed_fit_item_pointwise_low,crossed_fit_item_pointwise_high,crossed_fit_item_simultaneous_low,crossed_fit_item_simultaneous_high,conditional_item_pointwise_low,conditional_item_pointwise_high,conditional_item_simultaneous_low,conditional_item_simultaneous_high,conditional_fit_pointwise_low,conditional_fit_pointwise_high,conditional_fit_simultaneous_low,conditional_fit_simultaneous_high,crossed_fit_component_pointwise_low,crossed_fit_component_pointwise_high,crossed_fit_component_simultaneous_low,crossed_fit_component_simultaneous_high
multihop,185,4,42,False,-0.018723666407943228,0.006601665265727813,-0.0262598982920012,-0.013377450626944832,0,5,0,0.2844444444444444,0.3111111111111111,0.012884624900504576,0.02082762515922802,0.27155981954394,0.29028348595188325,-0.0893087169650469,0.0513165262067044,-0.24929640632716343,0.21184907351127696,-0.08937107072622114,0.051032656411039434,-0.24044312342151786,0.2029957906056314,-0.023651202639827288,-0.013796130176059167,-0.10228324408516795,0.06483591126928148,-0.09850676632985086,0.05741845840619098,-0.3478896474856889,0.3104423146698025
multihop,186,4,43,False,-0.015389315146348398,0.0059015475403980675,-0.020124088282656064,-0.008851946575731741,0,5,0,0.2822222222222222,0.3,0.01829477930042881,0.02068324193185819,0.26392744292179354,0.27931675806814193,-0.07648393246187365,0.046096132897603476,-0.2459620550655686,0.2151834247728718,-0.07619799658994034,0.045962181490953845,-0.23710877215992301,0.20633014186722623,-0.01976934735246756,-0.011009282940229235,-0.09894889282357311,0.06817026253087632,-0.0737889987000112,0.044173045519493755,-0.3445552962240941,0.3137766659313973
multihop,187,4,44,False,-0.04177559912854031,0.009557791739653473,-0.05121246566259355,-0.028507151652931714,0,5,0,0.3422222222222222,0.37777777777777777,0.027701334192917204,0.02148129061993245,0.3145208880293052,0.3562964871578456,-0.09546799516908216,0.005470138296864613,-0.2723483390477605,0.18879714079067988,-0.09450139717722839,0.004219605475040245,-0.26349505614211494,0.1799438578850343,-0.048924883963247144,-0.034626314293833484,-0.12533517680576503,0.04178397854868441,-0.0963227442006551,0.006015921659505772,-0.370941580206286,0.2873903819492054
multihop,188,4,45,False,0.06709105792435943,0.005918027774001648,0.060071587218779636,0.07182201382968643,5,0,0,0.37333333333333335,0.3,0.026920781146837568,0.020678505737863687,0.34641255218649597,0.2793214942621366,0.016266482308548196,0.12744489438287387,-0.16348168199486077,0.29766379784357966,0.016395626124846078,0.12680240086156316,-0.1546283990892152,0.2888105149379341,0.06258316261828113,0.07150280849234926,-0.016468519752865285,0.15065063560158415,0.015826565249280108,0.12679750018394623,-0.26207492315338626,0.3962570390021051
multihop,189,4,46,False,-0.0550824097755044,0.006123040820389064,-0.06233068106469641,-0.05008998768589563,0,5,0,0.3288888888888889,0.36666666666666664,0.061493604724318154,0.044188972726591544,0.26739528416457087,0.32247769394007525,-0.11803611347920813,-0.0006030595813204757,-0.2856551496947246,0.1754903301437158,-0.11758285971393388,-0.0006638249502699652,-0.27680186678907903,0.1666370472380702,-0.059817656531211516,-0.05057307947333523,-0.13864198745272913,0.028477167901720314,-0.11566711368341806,0.0001264873128305782,-0.3842483908532501,0.2740835713022413
multihop,190,4,47,False,-0.008978402955385056,7.201507173912394e-05,-0.009010609074547697,-0.008849578478734492,0,5,0,0.3,0.3111111111111111,0.06735938098651387,0.06949208914223992,0.23264061901348607,0.24161902196887128,-0.051462134129013924,0.025321978308231487,-0.23955114287460524,0.22159433696383515,-0.051461447380884734,0.025353438476840004,-0.23069785996895967,0.21274105405818958,-0.009010609074547697,-0.008913990717059773,-0.09253798063260978,0.07458117472183966,-0.04694917253372195,0.027701856634162633,-0.33814438403313074,0.32018757812236065
multihop,191,4,48,True,0.0,0.0,0.0,0.0,0,0,5,0.25555555555555554,0.25555555555555554,0.06997281283268227,0.06997281283268227,0.18558274272287328,0.18558274272287328,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,0,1,1,False,0.0060331825037707254,0.0,0.0060331825037707254,0.0060331825037707254,5,0,0,0.0,0.058823529411764705,0.0,0.06485671191553546,0.0,-0.0060331825037707254,-0.06787330316742086,0.06636500754147805,-0.22453955741544948,0.23660592242299092,-0.06787330316742081,0.06636500754147812,-0.2156862745098039,0.22775263951734534,0.0060331825037707254,0.006033182503770726,-0.07752639517345399,0.08959276018099545,-0.08885941644562335,0.08269230769230775,-0.323132798573975,0.3351991635815164
order-ops,1,1,2,False,-0.0045248868778280625,0.0,-0.0045248868778280625,-0.0045248868778280625,0,5,0,0.0,0.0392156862745098,0.0,0.03469079939668174,0.0,0.0045248868778280625,-0.0693815987933635,0.0407239819004525,-0.23509762679704826,0.22604785304139213,-0.06938159879336349,0.040723981900452504,-0.2262443438914027,0.21719457013574656,-0.0045248868778280625,-0.0045248868778280625,-0.08808446455505278,0.07903469079939665,-0.06436511992990401,0.03916149887847999,-0.33369086795557373,0.32464109419991766
order-ops,2,1,3,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,3,1,4,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,4,1,5,False,-0.0105580693815988,0.0,-0.0105580693815988,-0.0105580693815988,0,5,0,0.0,0.0392156862745098,0.0,0.028657616892911,0.0,0.0105580693815988,-0.07390648567119158,0.03469079939668175,-0.241130809300819,0.2200146705376214,-0.07390648567119155,0.03469079939668176,-0.23227752639517343,0.2111613876319758,-0.0105580693815988,-0.0105580693815988,-0.09411764705882351,0.07300150829562592,-0.10501046572475148,0.040293040293040296,-0.3397240504593445,0.3186079116961469
order-ops,5,1,6,False,0.0015082956259426848,0.0,0.0015082956259426848,0.0015082956259426848,5,0,0,0.0,0.0,0.0,0.0015082956259426848,0.0,-0.0015082956259426848,0.0,0.004524886877828055,-0.22906444429327752,0.23208103554516288,0.0,0.004524886877828055,-0.22021116138763194,0.2232277526395173,0.0015082956259426848,0.0015082956259426848,-0.08205128205128204,0.0850678733031674,0.0,0.0046165501165501,-0.327657685451803,0.3306742767036884
order-ops,6,1,7,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,7,1,8,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,8,1,9,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,9,1,10,False,-0.0015082956259426848,0.002612444656966633,-0.006033182503770739,0.0,0,2,3,0.0,0.0,0.0015082956259426848,0.0,-0.0015082956259426848,0.0,-0.005429864253393666,0.0,-0.23208103554516288,0.22906444429327752,-0.003318250377073907,-0.00030165912518853697,-0.2232277526395173,0.22021116138763194,-0.00392156862745098,0.0,-0.0850678733031674,0.08205128205128204,-0.00469361147327249,0.0,-0.3306742767036884,0.327657685451803
order-ops,10,1,11,False,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2305727399192202,0.2305727399192202,0.0,0.0,-0.22171945701357462,0.22171945701357462,0.0,0.0,-0.08355957767722472,0.08355957767722472,0.0,0.0,-0.3291659810777457,0.3291659810777457
order-ops,11,1,12,False,0.0027149321266968338,0.006070772789592192,0.0,0.013574660633484168,1,0,4,0.00784313725490196,0.0,0.005128205128205129,0.0,0.0027149321266968338,0.0,-0.009049773755656111,0.02292609351432881,-0.22785780779252338,0.23328767204591702,-0.006334841628959277,0.015082956259426848,-0.2190045248868778,0.22443438914027145,0.0,0.0081447963800905,-0.08084464555052788,0.08627450980392155,-0.014969829116170579,0.029280987829374917,-0.32645104895104887,0.3318809132044425
order-ops,12,1,13,False,-0.0003016591251885376,0.0006745303099546892,-0.001508295625942688,0.0,0,1,4,0.011764705882352941,0.0,0.012066365007541479,0.0,-0.0003016591251885376,0.0,-0.020814479638009056,0.02171945701357466,-0.23087439904440873,0.23027108079403166,-0.012971342383107091,0.015384615384615384,-0.22202111613876316,0.2214177978883861,-0.0009049773755656128,0.0,-0.08386123680241325,0.08325791855203618,-0.03535270049099836,0.03787119856887298,-0.32946764020293423,0.32886432195255716
order-ops,13,1,14,False,0.0015082956259426846,0.006745303099546878,-0.010558069381598796,0.004524886877828055,4,1,0,0.0,0.0,0.00301659125188537,0.004524886877828055,-0.00301659125188537,-0.004524886877828055,-0.007541478129713425,0.00904977375565611,-0.22906444429327752,0.23208103554516288,-0.003318250377073907,0.007239819004524887,-0.22021116138763194,0.2232277526395173,-0.004524886877828056,0.004524886877828055,-0.08205128205128204,0.0850678733031674,-0.009019347792167265,0.009447212706322011,-0.327657685451803,0.3306742767036884
order-ops,14,1,15,False,0.00904977375565611,0.0,0.00904977375565611,0.00904977375565611,5,0,0,0.0,0.0,0.0,0.00904977375565611,0.0,-0.00904977375565611,0.0030165912518853697,0.016591251885369536,-0.2215229661635641,0.2396225136748763,0.0030165912518853697,0.016591251885369532,-0.21266968325791852,0.23076923076923073,0.00904977375565611,0.00904977375565611,-0.07450980392156861,0.09260935143288082,0.003139717425431711,0.015837104072398193,-0.32011620732208956,0.3382157548334018
order-ops,15,1,16,False,0.007239819004524887,0.0006745303099546876,0.006033182503770739,0.007541478129713424,5,0,0,0.0,0.0,0.00030165912518853697,0.007541478129713424,-0.00030165912518853697,-0.007541478129713424,0.0006033182503770739,0.015686274509803925,-0.2233329209146953,0.2378125589237451,0.0009049773755656109,0.015987933634992457,-0.21447963800904973,0.2289592760180995,0.006636500754147813,0.007541478129713425,-0.07631975867269983,0.0907993966817496,0.0017094017094017096,0.013062409288824385,-0.32192616207322083,0.33640580008227056
order-ops,16,1,17,False,0.004524886877828055,0.0,0.004524886877828055,0.004524886877828055,5,0,0,0.0,0.0,0.0,0.004524886877828055,0.0,-0.004524886877828055,0.0,0.010558069381598794,-0.22604785304139213,0.23509762679704826,0.0,0.010558069381598794,-0.21719457013574656,0.2262443438914027,0.004524886877828055,0.004524886877828055,-0.07903469079939666,0.08808446455505277,0.0,0.011217948717948718,-0.32464109419991766,0.33369086795557373
order-ops,17,1,18,False,0.024132730015082954,0.0,0.024132730015082954,0.024132730015082954,5,0,0,0.0,0.0,0.0,0.024132730015082954,0.0,-0.024132730015082954,0.013574660633484163,0.03619909502262444,-0.20644000990413724,0.25470546993430315,0.013574660633484163,0.03619909502262444,-0.19758672699849167,0.24585218702865758,0.024132730015082954,0.024132730015082957,-0.05942684766214176,0.10769230769230767,0.01116625310173698,0.03698224852071006,-0.30503325106266277,0.3532987110928286
order-ops,18,1,19,False,-0.26847662141779793,0.0,-0.26847662141779793,-0.26847662141779793,0,5,0,0.0,0.29411764705882354,0.0,0.025641025641025637,0.0,0.26847662141779793,-0.3951734539969832,-0.15082956259426847,-0.49904936133701816,-0.037903881498577735,-0.3951734539969834,-0.15082956259426844,-0.4901960784313726,-0.04675716440422331,-0.26847662141779793,-0.26847662141779793,-0.35203619909502265,-0.18491704374057322,-0.3966357937405732,-0.12762237762237763,-0.5976426024955437,0.06068935965994776
order-ops,19,1,20,False,-0.49049773755656123,0.0006745303099546853,-0.4917043740573154,-0.4901960784313727,0,5,0,0.0,0.5294117647058824,0.00030165912518853697,0.0392156862745098,-0.00030165912518853697,0.4901960784313727,-0.6217194570135742,-0.3520361990950227,-0.7210704774757815,-0.259924997637341,-0.621425339366516,-0.3520361990950226,-0.7122171945701359,-0.2687782805429866,-0.4911010558069383,-0.4901960784313727,-0.574057315233786,-0.4069381598793365,-0.6423076923076924,-0.341018821603928,-0.819663718634307,-0.16133175647881554
order-ops,20,1,21,False,-0.3107088989441931,0.0,-0.3107088989441931,-0.3107088989441931,0,5,0,0.0,0.3333333333333333,0.0,0.02262443438914027,0.0,0.3107088989441931,-0.44343891402714913,-0.18552036199095023,-0.5412816388634133,-0.08013615902497292,-0.4434389140271493,-0.18552036199095023,-0.5324283559577677,-0.0889894419306185,-0.3107088989441932,-0.3107088989441931,-0.39426847662141784,-0.2271493212669684,-0.4487179487179487,-0.18169690727467697,-0.6398748800219388,0.01845708213355257
order-ops,21,1,22,False,-0.36802413273001516,0.0,-0.36802413273001516,-0.36802413273001516,0,5,0,0.0,0.39215686274509803,0.0,0.024132730015082954,0.0,0.36802413273001516,-0.5037707390648566,-0.23529411764705882,-0.5985968726492353,-0.13745139281079496,-0.5037707390648567,-0.23529411764705882,-0.5897435897435898,-0.14630467571644054,-0.36802413273001516,-0.36802413273001516,-0.4515837104072399,-0.28446455505279045,-0.5317795429208473,-0.22114494301994317,-0.6971901138077609,-0.03885815165226947
order-ops,22,1,23,False,-0.3912518853695325,0.0013490606199093706,-0.39366515837104077,-0.3906485671191554,0,5,0,0.0,0.4117647058823529,0.0006033182503770739,0.021116138763197585,-0.0006033182503770739,0.3906485671191554,-0.528205128205128,-0.25791101055806936,-0.6218246252887527,-0.16067914545031228,-0.528212669683258,-0.257315233785822,-0.6129713423831071,-0.16953242835595786,-0.3924585218702866,-0.3906485671191554,-0.4748114630467572,-0.30769230769230776,-0.5838682926829272,-0.22481227748408666,-0.7204178664472782,-0.062085904291786786
order-ops,23,1,24,False,-0.34630467571644047,0.011467015269229724,-0.35143288084464563,-0.3257918552036199,0,5,0,0.00784313725490196,0.37254901960784315,0.0027149321266968325,0.021116138763197585,0.005128205128205128,0.35143288084464563,-0.4811463046757163,-0.2174962292609351,-0.5768774156356606,-0.11573193579722027,-0.4802488687782805,-0.21900452488687783,-0.5680241327300151,-0.12458521870286585,-0.35143288084464563,-0.3360482654600302,-0.4298642533936652,-0.26274509803921575,-0.5176955909943718,-0.21128142589118193,-0.6754706567941862,-0.017138694638694774
order-ops,24,1,25,False,-0.4289592760180997,0.05515703265442734,-0.4555052790346909,-0.33031674208144796,0,5,0,0.03529411764705882,0.5490196078431373,0.011764705882352944,0.09653092006033182,0.023529411764705882,0.45248868778280554,-0.5731598793363499,-0.2844645550527903,-0.6595320159373199,-0.1983865360988795,-0.5622926093514329,-0.2935067873303168,-0.6506787330316743,-0.20723981900452507,-0.45430618401206657,-0.3794871794871796,-0.5125188536953245,-0.34539969834087497,-0.650213784931372,-0.2500649943346345,-0.7581252570958454,-0.099793294940354
order-ops,25,1,26,False,-0.4624434389140273,0.06255882257937447,-0.4992458521870288,-0.3529411764705883,0,5,0,0.043137254901960784,0.5882352941176471,0.009351432880844649,0.09200603318250378,0.033785822021116144,0.49622926093514347,-0.6045248868778276,-0.32277526395173445,-0.6930161788332475,-0.23187069899480708,-0.5891402714932126,-0.3324208144796381,-0.6841628959276019,-0.24072398190045266,-0.4974358974358976,-0.40512820512820524,-0.5460030165912519,-0.37888386123680257,-0.6735073260073255,-0.2949511293541366,-0.7916094199917729,-0.1332774578362816
order-ops,26,1,27,False,-0.45037707390648585,0.07692011942381895,-0.5113122171945703,-0.3408748114630468,0,5,0,0.06274509803921569,0.5882352941176471,0.0033182503770739064,0.07843137254901962,0.05942684766214178,0.5098039215686276,-0.5900527903469079,-0.3134162895927602,-0.6809498138257061,-0.21980433398726565,-0.5698340874811464,-0.3257843137254903,-0.6720965309200605,-0.22865761689291123,-0.5067873303167423,-0.3864253393665159,-0.5339366515837105,-0.36681749622926113,-0.6564102564102564,-0.2873621942573553,-0.7795430549842315,-0.12121109282874015
order-ops,27,1,28,False,-0.41990950226244356,0.042535541191133945,-0.4419306184012068,-0.34389140271493224,0,5,0,0.023529411764705882,0.5098039215686274,0.006033182503770739,0.07239819004524888,0.017496229260935144,0.43740573152337875,-0.5619984917043741,-0.2778280542986426,-0.6504822421816637,-0.18933676234322336,-0.5583710407239819,-0.28205128205128205,-0.6416289592760182,-0.19819004524886893,-0.44012066365007557,-0.3815987933634994,-0.5034690799396683,-0.33634992458521884,-0.6478533144670265,-0.2390507364975451,-0.7490754833401893,-0.09074352118469786
order-ops,28,1,29,False,-0.4567119155354451,0.03541123521165421,-0.484162895927602,-0.3996983408748115,0,5,0,0.03137254901960784,0.5490196078431373,0.00392156862745098,0.06485671191553546,0.02745098039215686,0.484162895927602,-0.5921568627450976,-0.3176395173453996,-0.6872846554546653,-0.2261391756162249,-0.5897435897435896,-0.3203544494720966,-0.6784313725490198,-0.23499245852187048,-0.4811463046757166,-0.4259426847662143,-0.5402714932126698,-0.3731523378582204,-0.6986251796240356,-0.27655553905553915,-0.7858778966131907,-0.1275459344576994
order-ops,29,1,30,False,-0.395475113122172,0.057714730606381985,-0.4509803921568628,-0.3288084464555053,0,5,0,0.058823529411764705,0.5098039215686274,0.00784313725490196,0.06334841628959278,0.050980392156862744,0.4464555052790348,-0.5417948717948716,-0.24524132730015097,-0.6260478530413922,-0.16490237320295179,-0.532737556561086,-0.25822021116138755,-0.6171945701357466,-0.17375565610859736,-0.4410256410256411,-0.3499245852187029,-0.4790346907993967,-0.31191553544494727,-0.6769326923076925,-0.19155880893300253,-0.7246410941999177,-0.06630913204442629
order-ops,30,1,31,False,-0.4102564102564103,0.06637357684973796,-0.464555052790347,-0.3273001508295626,0,5,0,0.06274509803921569,0.5098039215686274,0.008446455505279034,0.04524886877828054,0.05429864253393666,0.464555052790347,-0.5565610859728503,-0.26515837104072404,-0.6408291501756305,-0.1796836703371901,-0.5447963800904978,-0.27541478129713426,-0.6319758672699849,-0.18853695324283568,-0.460633484162896,-0.3592760180995475,-0.493815987933635,-0.3266968325791856,-0.6804733727810648,-0.2105604918551058,-0.739422391334156,-0.0810904291786646
order-ops,31,1,32,False,-0.3098039215686275,0.06950117572889326,-0.3634992458521871,-0.19155354449472095,0,5,0,0.06274509803921569,0.39215686274509803,0.00904977375565611,0.028657616892911,0.05369532428355959,0.3634992458521871,-0.454607843137255,-0.1707239819004527,-0.5403766614878477,-0.07923118164940732,-0.4419306184012066,-0.18310708898944195,-0.5315233785822021,-0.0880844645550529,-0.35233785822021124,-0.24856711915535448,-0.39336349924585223,-0.2262443438914028,-0.5563617014853277,-0.12307692307692304,-0.6389699026463732,0.01936205950911818
order-ops,32,1,33,False,-0.37737556561085983,0.09491123256197478,-0.4449472096530921,-0.22322775263951736,0,5,0,0.09019607843137253,0.49019607843137253,0.022624434389140278,0.04524886877828054,0.06757164404223229,0.4449472096530921,-0.530015082956259,-0.21387631975867272,-0.6079483055300801,-0.14680282569163963,-0.514027149321267,-0.2383107088989442,-0.5990950226244345,-0.1556561085972852,-0.4410256410256411,-0.2926093514328809,-0.46093514328808455,-0.2938159879336351,-0.6562540064102563,-0.16852676169983874,-0.7065415466886056,-0.048209584533114136
order-ops,33,1,34,False,-0.37556561085972856,0.06155435573879901,-0.4042232277526395,-0.2654600301659125,0,5,0,0.03137254901960784,0.45098039215686275,0.004223227752639518,0.04826546003016591,0.02714932126696833,0.40271493212669696,-0.5230844645550526,-0.23438914027149327,-0.6061383507789487,-0.14499287094050836,-0.5143288084464555,-0.24222473604826553,-0.5972850678733032,-0.15384615384615394,-0.4036199095022625,-0.3203619909502263,-0.4591251885369533,-0.29200603318250384,-0.6139572152653545,-0.20729845399698357,-0.7047315919374743,-0.046399629781982865
order-ops,34,1,35,False,-0.26606334841628965,0.07585542459155481,-0.30467571644042235,-0.13122171945701358,0,5,0,0.043137254901960784,0.3333333333333333,0.004524886877828054,0.02865761689291101,0.03861236802413274,0.30467571644042235,-0.4117647058823528,-0.12457767722473617,-0.4966360883355099,-0.03549060849706945,-0.3991025641025641,-0.1429864253393665,-0.4877828054298643,-0.044343891402715024,-0.30467571644042235,-0.19668174962292612,-0.34962292609351436,-0.18250377073906493,-0.5150760400313971,-0.07290513833992102,-0.5952293294940354,0.06310263266145605
order-ops,35,1,36,False,-0.16500754147812974,0.058780972345880984,-0.1990950226244344,-0.06334841628959276,0,5,0,0.0392156862745098,0.21568627450980393,0.005128205128205128,0.01659125188536953,0.03408748114630468,0.1990950226244344,-0.28990196078431374,-0.04977375565610862,-0.3955802813973499,0.06556519844109046,-0.28356711915535443,-0.05972850678733032,-0.38672699849170433,0.056711915535444885,-0.1990950226244344,-0.11070889894419307,-0.24856711915535445,-0.08144796380090502,-0.37907863247863266,-0.00550888093469308,-0.49417352255587543,0.16415843959961596
order-ops,36,1,37,False,-0.3423831070889895,0.02446044455539495,-0.354449472096531,-0.29864253393665163,0,5,0,0.011764705882352941,0.39215686274509803,0.0012066365007541479,0.039215686274509796,0.010558069381598794,0.35294117647058826,-0.48265460030165896,-0.20782805429864273,-0.5729558470082097,-0.1118103671697693,-0.4793363499245852,-0.2087481146304676,-0.5641025641025641,-0.12066365007541488,-0.3538461538461539,-0.32036199095022627,-0.4259426847662142,-0.2588235294117648,-0.521924450549451,-0.17813720197930716,-0.6715490881667352,-0.013217126011243807
order-ops,37,1,38,False,-0.3879336349924586,0.03390143975164111,-0.40422322775263964,-0.3273001508295627,0,5,0,0.01568627450980392,0.49019607843137253,0.0009049773755656109,0.08748114630467572,0.01478129713423831,0.40271493212669685,-0.533054298642534,-0.24403469079939677,-0.6185063749116788,-0.1573608950732384,-0.5297285067873305,-0.2458521870286576,-0.6096530920060332,-0.16621417797888396,-0.4036199095022625,-0.35746606334841635,-0.4714932126696833,-0.30437405731523387,-0.6276260020467338,-0.2109490884219977,-0.7170996160702043,-0.05876765391471289
order-ops,38,1,39,False,-0.3496229260935144,0.04873919097571632,-0.3725490196078432,-0.2624434389140272,0,5,0,0.023529411764705882,0.43137254901960786,0.002111613876319759,0.06033182503770739,0.021417797888386124,0.3710407239819005,-0.48506787330316714,-0.21598793363499244,-0.5801956660127346,-0.11905018617429422,-0.47723981900452495,-0.2226244343891403,-0.5713423831070891,-0.1279034690799398,-0.37194570135746613,-0.30588235294117655,-0.43318250377073914,-0.2660633484162897,-0.5592581245212823,-0.19057901065499852,-0.6787889071712601,-0.020456945015768724
order-ops,39,1,40,False,-0.36591251885369547,0.025565499628245662,-0.38159879336349933,-0.32277526395173467,0,5,0,0.01568627450980392,0.45098039215686275,0.0,0.06938159879336352,0.01568627450980392,0.38159879336349933,-0.5004600301659123,-0.22835595776772258,-0.5964852587729157,-0.13533977893447527,-0.49803921568627446,-0.23137254901960785,-0.5876319758672701,-0.14419306184012085,-0.38159879336349933,-0.34238310708898956,-0.4494720965309202,-0.28235294117647075,-0.5906195448242109,-0.17959587513935338,-0.6950784999314412,-0.03674653777594977
order-ops,40,1,41,False,-0.36530920060331834,0.04792726536619466,-0.3906485671191554,-0.2805429864253394,0,5,0,0.027450980392156866,0.47058823529411764,0.002111613876319759,0.07993966817496233,0.025339366515837108,0.3906485671191554,-0.5037707390648566,-0.23105580693816005,-0.5958819405225385,-0.13473646068409814,-0.4953318250377074,-0.23770739064856714,-0.5870286576168929,-0.14358974358974372,-0.3906485671191554,-0.32126696832579194,-0.44886877828054306,-0.2817496229260936,-0.5925066447779864,-0.1801282051282052,-0.694475181681064,-0.036143219525572645
order-ops,41,1,42,False,-0.3822021116138764,0.032657299795413236,-0.4012066365007543,-0.32579185520362003,0,5,0,0.0196078431372549,0.5294117647058824,0.0006033182503770739,0.12820512820512825,0.019004524886877826,0.4012066365007543,-0.5194645550527901,-0.24554298642533934,-0.6127748515330966,-0.1516293716946562,-0.5146304675716441,-0.2467496229260936,-0.603921568627451,-0.16048265460030178,-0.4012066365007543,-0.35203619909502276,-0.4657616892911011,-0.2986425339366517,-0.6147739316239321,-0.19720150220150218,-0.7113680926916222,-0.05303613053613071
order-ops,42,1,43,False,-0.3948717948717951,0.0344010458076891,-0.41025641025641046,-0.3333333333333335,0,5,0,0.01568627450980392,0.5294117647058824,0.00030165912518853697,0.1191553544494721,0.015384615384615385,0.41025641025641046,-0.5330316742081446,-0.2564102564102565,-0.6254445347910152,-0.16429905495257488,-0.5282051282051283,-0.25941930618401216,-0.6165912518853697,-0.17315233785822046,-0.41025641025641046,-0.36410256410256425,-0.4784313725490198,-0.31131221719457036,-0.6293706293706294,-0.20619524024362756,-0.7240377759495408,-0.06570581379404938
order-ops,43,1,44,False,-0.33906485671191555,0.10148487288005406,-0.4193061840120665,-0.20965309200603321,0,5,0,0.09411764705882353,0.6078431372549019,0.015384615384615385,0.1900452488687782,0.07873303167420816,0.4177978883861238,-0.49110105580693786,-0.18310708898944197,-0.5696375966311358,-0.10849211679269535,-0.46576168929110107,-0.20964555052790357,-0.5607843137254902,-0.11734539969834093,-0.41478129713423845,-0.2591251885369533,-0.42262443438914027,-0.25550527903469084,-0.5538461538461538,-0.182942214790041,-0.6682308377896613,-0.009898875634169857
order-ops,44,1,45,False,-0.3773755656108599,0.0815902895901526,-0.4223227752639519,-0.23227752639517346,0,5,0,0.050980392156862744,0.6862745098039216,0.0060331825037707384,0.2639517345399698,0.04494720965309201,0.4223227752639519,-0.5279110105580694,-0.2214177978883862,-0.6079483055300801,-0.1468028256916397,-0.5119155354449473,-0.23558823529411774,-0.5990950226244345,-0.15565610859728526,-0.41930618401206654,-0.3043740573152338,-0.4609351432880846,-0.29381598793363517,-0.5846252465483233,-0.219976572439259,-0.7065415466886056,-0.04820958453311419
order-ops,45,1,46,False,-0.1514328808446455,0.06175360905993414,-0.2398190045248868,-0.09049773755656108,0,5,0,0.16470588235294117,0.5294117647058824,0.037104072398190045,0.2503770739064858,0.12760180995475112,0.2790346907993966,-0.2862745098039214,-0.022021116138763185,-0.3820056207638657,0.07913985907457469,-0.273604826546003,-0.03226998491704383,-0.3731523378582201,0.07028657616892911,-0.20011312217194555,-0.10618401206636499,-0.23499245852187023,-0.0678733031674208,-0.3244777802842322,-0.015950653120464627,-0.4805988619223912,0.17773310023310018
order-ops,46,1,47,False,-0.10075414781297135,0.061317365219973136,-0.1493212669683258,1.3061447348531253e-17,1,4,0,0.07843137254901962,0.5294117647058824,0.010256410256410258,0.36048265460030166,0.06817496229260936,0.16892911010558068,-0.24162895927601816,0.032579185520361986,-0.33132688773219154,0.12981859210624885,-0.23016591251885368,0.02322775263951736,-0.32247360482654597,0.12096530920060328,-0.14177978883861236,-0.04856711915535444,-0.18431372549019606,-0.01719457013574663,-0.3476299292838834,0.1391621183694354,-0.42992012889071707,0.22841183326477435
